energy_eV,sigma_m2
13.15,0.0
13.439354,6.237439e-25
13.735075,7.961235e-24
14.037302,2.626217e-23
14.34618,5.2336e-23
14.661855,8.119168e-23
14.984476,1.09106e-22
15.314196,1.340019e-22
15.651171,1.550123e-22
15.99556,1.719993e-22
16.347528,1.852089e-22
16.707241,1.950593e-22
17.074868,2.020199e-22
17.450585,2.065496e-22
17.83457,2.090663e-22
18.227003,2.099371e-22
18.628072,2.094759e-22
19.037966,2.079476e-22
19.456879,2.055734e-22
19.88501,2.025363e-22
20.322561,1.989871e-22
20.769741,1.950498e-22
21.22676,1.908256e-22
21.693836,1.863971e-22
22.171189,1.818314e-22
22.659046,1.771831e-22
23.157637,1.72496e-22
23.6672,1.678055e-22
24.187975,1.631398e-22
24.72021,1.585214e-22
25.264155,1.53968e-22
25.82007,1.494932e-22
26.388217,1.451076e-22
26.968866,1.40819e-22
27.562292,1.366332e-22
28.168775,1.325542e-22
28.788603,1.285844e-22
29.42207,1.247253e-22
30.069476,1.209772e-22
30.731128,1.173397e-22
31.407338,1.13812e-22
32.098428,1.103926e-22
32.804725,1.070797e-22
33.526563,1.038711e-22
34.264284,1.007646e-22
35.018239,9.775752e-23
35.788783,9.484737e-23
36.576283,9.203141e-23
37.381111,8.930691e-23
38.203648,8.667109e-23
39.044285,8.412119e-23
39.903419,8.165448e-23
40.781457,7.926823e-23
41.678816,7.695979e-23
42.595921,7.472654e-23
43.533205,7.256592e-23
44.491114,7.047544e-23
45.4701,6.845267e-23
46.470629,6.649525e-23
47.493173,6.460091e-23
48.538217,6.276742e-23
49.606256,6.099264e-23
50.697797,5.92745e-23
51.813356,5.761101e-23
52.953462,5.600023e-23
54.118654,5.444031e-23
55.309486,5.292944e-23
56.526521,5.14659e-23
57.770336,5.004803e-23
59.04152,4.867422e-23
60.340675,4.734292e-23
61.668416,4.605266e-23
63.025374,4.480199e-23
64.41219,4.358956e-23
65.829522,4.241402e-23
67.27804,4.127411e-23
68.758433,4.016861e-23
70.271399,3.909633e-23
71.817658,3.805614e-23
73.39794,3.704695e-23
75.012995,3.60677e-23
76.663588,3.51174e-23
78.3505,3.419506e-23
80.074532,3.329976e-23
81.836499,3.243059e-23
83.637237,3.158668e-23
85.477598,3.07672e-23
87.358455,2.997136e-23
89.280699,2.919836e-23
91.245239,2.844748e-23
93.253008,2.7718e-23
95.304956,2.700921e-23
97.402055,2.632046e-23
99.545298,2.565111e-23
101.735702,2.500054e-23
103.974304,2.436815e-23
106.262164,2.375337e-23
108.600366,2.315565e-23
110.990019,2.257445e-23
113.432253,2.200925e-23
115.928227,2.145957e-23
118.479122,2.092492e-23
121.086148,2.040484e-23
123.750538,1.989888e-23
126.473556,1.940661e-23
129.256492,1.892762e-23
132.100664,1.846151e-23
135.007419,1.800789e-23
137.978135,1.756638e-23
141.014218,1.713662e-23
144.117108,1.671827e-23
147.288274,1.631099e-23
150.529218,1.591444e-23
153.841477,1.552832e-23
157.226619,1.515232e-23
160.686248,1.478615e-23
164.222003,1.442951e-23
167.835559,1.408214e-23
171.528628,1.374377e-23
175.302959,1.341414e-23
179.160342,1.3093e-23
183.102602,1.278011e-23
187.131608,1.247523e-23
191.24927,1.217814e-23
195.457536,1.188863e-23
199.758401,1.160646e-23
204.153904,1.133146e-23
208.646125,1.10634e-23
213.237193,1.08021e-23
217.929284,1.054738e-23
222.72462,1.029905e-23
227.625472,1.005694e-23
232.634164,9.82087e-24
237.753068,9.590685e-24
242.984608,9.366221e-24
248.331263,9.147325e-24
253.795567,8.933845e-24
259.380108,8.725636e-24
265.087532,8.522557e-24
270.920542,8.324469e-24
276.881902,8.131242e-24
282.974437,7.942744e-24
289.201032,7.758851e-24
295.564638,7.579441e-24
302.068269,7.404396e-24
308.715007,7.233602e-24
315.508001,7.066946e-24
322.450467,6.904322e-24
329.545697,6.745624e-24
336.797051,6.590749e-24
344.207964,6.4396e-24
351.781947,6.29208e-24
359.522589,6.148096e-24
367.433557,6.007556e-24
375.518599,5.870372e-24
383.781544,5.73646e-24
392.226308,5.605734e-24
400.856892,5.478115e-24
409.677384,5.353523e-24
418.691962,5.231882e-24
427.904898,5.113118e-24
437.320557,4.997158e-24
446.943398,4.883931e-24
456.777982,4.77337e-24
466.828966,4.665407e-24
477.101113,4.559979e-24
487.59929,4.45702e-24
498.328469,4.356471e-24
509.293734,4.258272e-24
520.50028,4.162365e-24
531.953416,4.068692e-24
543.658568,3.9772e-24
555.62128,3.887834e-24
567.847222,3.800543e-24
580.342184,3.715276e-24
593.112086,3.631982e-24
606.162979,3.550615e-24
619.501045,3.471127e-24
633.132602,3.393473e-24
647.06411,3.317609e-24
661.302168,3.24349e-24
675.853521,3.171075e-24
690.725064,3.100323e-24
705.923841,3.031195e-24
721.457054,2.96365e-24
737.332061,2.897651e-24
753.556383,2.833161e-24
770.137706,2.770144e-24
787.083887,2.708564e-24
804.402952,2.648389e-24
822.103108,2.589584e-24
840.19274,2.532116e-24
858.680418,2.475955e-24
877.574901,2.421069e-24
896.885139,2.367428e-24
916.620281,2.315002e-24
936.789678,2.263764e-24
957.402884,2.213685e-24
978.469664,2.164738e-24
1000.0,2.116897e-24
