energy_eV,sigma_m2
11.72,0.0
11.984819,3.03389e-26
12.255622,7.101967e-25
12.532545,3.614891e-24
12.815724,1.002115e-23
13.105302,2.012969e-23
13.401423,3.322493e-23
13.704234,4.814088e-23
14.013889,6.365595e-23
14.33054,7.872302e-23
14.654345,9.256139e-23
14.985468,1.046629e-22
15.324072,1.14755e-22
15.670327,1.227493e-22
16.024406,1.286891e-22
16.386486,1.327057e-22
16.756747,1.349823e-22
17.135374,1.357277e-22
17.522557,1.35158e-22
17.918488,1.334839e-22
18.323365,1.309026e-22
18.737391,1.275938e-22
19.160772,1.237177e-22
19.593719,1.194142e-22
20.036449,1.148039e-22
20.489183,1.099895e-22
20.952147,1.050569e-22
21.425571,1.000773e-22
21.909693,9.510902e-23
22.404754,9.019907e-23
22.911,8.538471e-23
23.428686,8.069489e-23
23.958069,7.615158e-23
24.499414,7.177088e-23
25.052991,6.756397e-23
25.619076,6.353802e-23
26.197952,5.969687e-23
26.789908,5.60417e-23
27.39524,5.257152e-23
28.014249,4.928366e-23
28.647245,4.61741e-23
29.294544,4.323783e-23
29.956469,4.046909e-23
30.633351,3.786155e-23
31.325527,3.540856e-23
32.033344,3.310324e-23
32.757153,3.09386e-23
33.497318,2.890766e-23
34.254207,2.700351e-23
35.028198,2.521935e-23
35.819678,2.354856e-23
36.629042,2.198473e-23
37.456694,2.052167e-23
38.303047,1.915344e-23
39.168524,1.787435e-23
40.053557,1.6679e-23
40.958587,1.556221e-23
41.884067,1.451909e-23
42.830459,1.354501e-23
43.798235,1.263559e-23
44.787879,1.178668e-23
45.799884,1.099438e-23
46.834755,1.025503e-23
47.89301,9.565175e-24
48.975177,8.921567e-24
50.081797,8.321165e-24
51.21342,7.761115e-24
52.370614,7.238741e-24
53.553954,6.751537e-24
54.764033,6.297159e-24
56.001454,5.873412e-24
57.266836,5.478245e-24
58.560809,5.10974e-24
59.88402,4.766105e-24
61.23713,4.445665e-24
62.620815,4.146857e-24
64.035764,3.868223e-24
65.482685,3.608399e-24
66.962299,3.366115e-24
68.475346,3.140185e-24
70.022582,2.929501e-24
71.604778,2.733034e-24
73.222724,2.549819e-24
74.877229,2.378959e-24
76.569118,2.219618e-24
78.299236,2.071016e-24
80.068447,1.932425e-24
81.877635,1.803168e-24
83.727702,1.682611e-24
85.619572,1.570167e-24
87.55419,1.465286e-24
89.532521,1.367456e-24
91.555554,1.2762e-24
93.624299,1.191073e-24
95.739787,1.111662e-24
97.903077,1.037579e-24
100.115247,9.684658e-25
102.377402,9.039854e-25
104.690671,8.438256e-25
107.05621,7.876949e-25
109.4752,7.353215e-25
111.948848,6.864521e-25
114.478389,6.408508e-25
117.065087,5.982975e-25
119.710232,5.585869e-25
122.415146,5.21528e-25
125.181178,4.869423e-25
128.009711,4.546638e-25
130.902155,4.245374e-25
133.859956,3.964187e-25
136.88459,3.70173e-25
139.977567,3.456747e-25
143.140432,3.228067e-25
146.374763,3.014598e-25
149.682175,2.815321e-25
153.06432,2.629287e-25
156.522886,2.455611e-25
160.059601,2.293465e-25
163.676229,2.142081e-25
167.374577,2.000739e-25
171.156491,1.868769e-25
175.023859,1.745546e-25
178.978612,1.630486e-25
183.022725,1.523047e-25
187.158217,1.422719e-25
191.387152,1.329031e-25
195.711642,1.241539e-25
200.133847,1.159832e-25
204.655973,1.083526e-25
209.280279,1.012261e-25
214.009074,9.457029e-26
218.844718,8.835388e-26
223.789626,8.254773e-26
228.846266,7.712463e-26
234.017164,7.205919e-26
239.304901,6.73277e-26
244.712118,6.290804e-26
250.241513,5.877956e-26
255.895847,5.4923e-26
261.677944,5.132036e-26
267.590691,4.795484e-26
273.637039,4.481078e-26
279.820007,4.187354e-26
286.142683,3.912945e-26
292.608222,3.656577e-26
299.219854,3.417058e-26
305.980879,3.193277e-26
312.894673,2.984195e-26
319.964688,2.788843e-26
327.194453,2.606317e-26
334.587579,2.43577e-26
342.147755,2.276415e-26
349.878758,2.127513e-26
357.784447,1.988378e-26
365.868769,1.858365e-26
374.13576,1.736875e-26
382.589549,1.623348e-26
391.234354,1.517259e-26
400.074494,1.418121e-26
409.114381,1.325475e-26
418.358529,1.238896e-26
427.811553,1.157985e-26
437.478173,1.08237e-26
447.363216,1.011704e-26
457.471616,9.456607e-27
467.80842,8.839379e-27
478.378789,8.262521e-27
489.188002,7.723384e-27
500.241454,7.219495e-27
511.544665,6.748545e-27
523.103277,6.308374e-27
534.923062,5.896966e-27
547.009922,5.512437e-27
559.36989,5.153027e-27
572.009137,4.817091e-27
584.933975,4.503092e-27
598.150857,4.209596e-27
611.66638,3.935259e-27
625.487294,3.67883e-27
639.620498,3.439136e-27
654.073049,3.215083e-27
668.852163,3.005649e-27
683.965218,2.809877e-27
699.419761,2.626875e-27
715.223507,2.455809e-27
731.384347,2.295898e-27
747.910349,2.146414e-27
764.809764,2.006675e-27
782.091031,1.876045e-27
799.762776,1.75393e-27
817.833823,1.639774e-27
836.313195,1.533056e-27
855.210118,1.433292e-27
874.534027,1.340027e-27
894.294569,1.252838e-27
914.50161,1.171329e-27
935.16524,1.095128e-27
956.295776,1.02389e-27
977.903766,9.572902e-28
1000.0,8.950272e-28
