energy_eV,sigma_m2
11.55,0.0
11.811845,9.19825e-25
12.079627,1.119201e-23
12.353479,4.096685e-23
12.63354,9.267896e-23
12.91995,1.621923e-22
13.212853,2.424686e-22
13.512396,3.262856e-22
13.81873,4.076252e-22
14.132009,4.821313e-22
14.45239,5.470581e-22
14.780034,6.010001e-22
15.115106,6.435643e-22
15.457775,6.750649e-22
15.808212,6.962707e-22
16.166593,7.082117e-22
16.5331,7.120377e-22
16.907915,7.089219e-22
17.291228,6.999967e-22
17.68323,6.863158e-22
18.084119,6.688331e-22
18.494097,6.483942e-22
18.913369,6.25736e-22
19.342147,6.014913e-22
19.780645,5.761963e-22
20.229084,5.502999e-22
20.687689,5.241732e-22
21.156691,4.981191e-22
21.636326,4.723815e-22
22.126834,4.471534e-22
22.628463,4.225846e-22
23.141463,3.987884e-22
23.666094,3.758478e-22
24.202619,3.538202e-22
24.751306,3.327421e-22
25.312433,3.126329e-22
25.886281,2.934982e-22
26.473139,2.753323e-22
27.0733,2.581208e-22
27.687068,2.418427e-22
28.314751,2.264713e-22
28.956663,2.119765e-22
29.613128,1.983251e-22
30.284475,1.854822e-22
30.971042,1.734118e-22
31.673174,1.620773e-22
32.391224,1.514423e-22
33.125552,1.414707e-22
33.876528,1.321268e-22
34.644529,1.233761e-22
35.429941,1.151851e-22
36.233159,1.075214e-22
37.054586,1.00354e-22
37.894636,9.365327e-23
38.75373,8.739077e-23
39.6323,8.153957e-23
40.530788,7.607409e-23
41.449645,7.097008e-23
42.389333,6.620462e-23
43.350324,6.175608e-23
44.333102,5.760407e-23
45.33816,5.372937e-23
46.366003,5.011394e-23
47.417148,4.674079e-23
48.492123,4.359402e-23
49.591468,4.065866e-23
50.715736,3.792074e-23
51.865492,3.536712e-23
53.041314,3.298553e-23
54.243792,3.076448e-23
55.473531,2.869323e-23
56.731149,2.676173e-23
58.017278,2.496059e-23
59.332564,2.328105e-23
60.677668,2.171492e-23
62.053267,2.025454e-23
63.460052,1.889279e-23
64.898729,1.762299e-23
66.370022,1.643894e-23
67.87467,1.533483e-23
69.413429,1.430525e-23
70.987073,1.334517e-23
72.596392,1.244987e-23
74.242195,1.161496e-23
75.92531,1.083636e-23
77.646582,1.011026e-23
79.406876,9.433088e-24
81.207077,8.801542e-24
83.04809,8.212529e-24
84.93084,7.66317e-24
86.856272,7.15078e-24
88.825356,6.672856e-24
90.83908,6.227068e-24
92.898456,5.811241e-24
95.004519,5.423348e-24
97.158328,5.061503e-24
99.360965,4.723945e-24
101.613537,4.409033e-24
103.917177,4.115239e-24
106.273041,3.841137e-24
108.682314,3.585399e-24
111.146207,3.346786e-24
113.665957,3.124145e-24
116.242832,2.916399e-24
118.878127,2.722546e-24
121.573164,2.54165e-24
124.3293,2.37284e-24
127.14792,2.215304e-24
130.030439,2.068283e-24
132.978306,1.931071e-24
135.993004,1.80301e-24
139.076046,1.683485e-24
142.228983,1.571925e-24
145.453398,1.467795e-24
148.750914,1.370597e-24
152.123185,1.279868e-24
155.571908,1.195174e-24
159.098816,1.11611e-24
162.705681,1.042302e-24
166.394316,9.733974e-25
170.166574,9.090686e-25
174.024351,8.490101e-25
177.969587,7.929369e-25
182.004264,7.405832e-25
186.130409,6.917009e-25
190.350096,6.460586e-25
194.665446,6.034405e-25
199.078627,5.636451e-25
203.591858,5.264846e-25
208.207407,4.917836e-25
212.927593,4.593786e-25
217.754788,4.291169e-25
222.691419,4.008561e-25
227.739966,3.744633e-25
232.902966,3.498144e-25
238.183015,3.267937e-25
243.582766,3.052932e-25
249.104932,2.852121e-25
254.752289,2.664562e-25
260.527675,2.489377e-25
266.433993,2.325747e-25
272.47421,2.172906e-25
278.651363,2.03014e-25
284.968555,1.896783e-25
291.428962,1.772212e-25
298.03583,1.655845e-25
304.79248,1.547142e-25
311.702307,1.445594e-25
318.768783,1.35073e-25
325.995461,1.262107e-25
333.385973,1.179315e-25
340.944031,1.101968e-25
348.673435,1.029706e-25
356.57807,9.621948e-26
364.661907,8.991205e-26
372.929009,8.401908e-26
381.383532,7.851323e-26
390.029724,7.336902e-26
398.87193,6.856261e-26
407.914594,6.407176e-26
417.16226,5.987569e-26
426.619577,5.5955e-26
436.291297,5.229157e-26
446.18228,4.886847e-26
456.297498,4.566989e-26
466.642034,4.268108e-26
477.221087,3.988824e-26
488.039973,3.727849e-26
499.10413,3.483979e-26
510.419117,3.256092e-26
521.990623,3.043136e-26
533.824461,2.844132e-26
545.926579,2.658164e-26
558.30306,2.484375e-26
570.960122,2.321967e-26
583.904128,2.170193e-26
597.141583,2.028354e-26
610.679138,1.8958e-26
624.523597,1.77192e-26
638.681919,1.656148e-26
653.161218,1.54795e-26
667.968772,1.446831e-26
683.112022,1.352326e-26
698.598578,1.264002e-26
714.436224,1.181455e-26
730.632918,1.104305e-26
747.196801,1.032199e-26
764.136198,9.648075e-27
781.45962,9.01821e-27
799.175775,8.429512e-27
817.293565,7.879288e-27
835.822097,7.365019e-27
854.770682,6.884352e-27
874.148842,6.435089e-27
893.966316,6.015174e-27
914.233065,5.622689e-27
934.959273,5.255839e-27
956.155356,4.912947e-27
977.831967,4.592447e-27
1000.0,4.292875e-27
