energy_eV,sigma_m2
14.21,0.0
14.517022,5.581774e-26
14.830677,9.606228e-25
15.151109,4.479739e-24
15.478464,1.228177e-23
15.812892,2.523189e-23
16.154546,4.327312e-23
16.503582,6.562274e-23
16.860158,9.106475e-23
17.22444,1.182203e-22
17.596591,1.4575e-22
17.976784,1.724814e-22
18.365191,1.974733e-22
18.761989,2.200341e-22
19.167361,2.397097e-22
19.581492,2.56254e-22
20.00457,2.695926e-22
20.43679,2.797845e-22
20.878347,2.869865e-22
21.329446,2.914223e-22
21.79029,2.933565e-22
22.261092,2.930743e-22
22.742066,2.908658e-22
23.233431,2.870144e-22
23.735414,2.81789e-22
24.248242,2.754389e-22
24.77215,2.681908e-22
25.307377,2.602474e-22
25.854169,2.517878e-22
26.412775,2.429675e-22
26.98345,2.339206e-22
27.566456,2.247607e-22
28.162057,2.155833e-22
28.770527,2.064674e-22
29.392144,1.974776e-22
30.027192,1.886657e-22
30.67596,1.800724e-22
31.338746,1.71729e-22
32.015852,1.636586e-22
32.707587,1.558777e-22
33.414268,1.483968e-22
34.136218,1.412218e-22
34.873766,1.343545e-22
35.627249,1.277936e-22
36.397013,1.215353e-22
37.183407,1.155738e-22
37.986793,1.099015e-22
38.807537,1.045097e-22
39.646014,9.938904e-23
40.502607,9.452928e-23
41.377707,8.99199e-23
42.271715,8.555017e-23
43.185039,8.140931e-23
44.118096,7.748658e-23
45.071313,7.377139e-23
46.045125,7.025338e-23
47.039977,6.692248e-23
48.056324,6.376892e-23
49.09463,6.07833e-23
50.15537,5.795659e-23
51.239029,5.528014e-23
52.346101,5.274568e-23
53.477092,5.034535e-23
54.632519,4.807166e-23
55.812911,4.591751e-23
57.018807,4.387618e-23
58.250756,4.194128e-23
59.509324,4.010679e-23
60.795084,3.836702e-23
62.108624,3.671661e-23
63.450545,3.515048e-23
64.821459,3.366387e-23
66.221994,3.225226e-23
67.652788,3.091144e-23
69.114496,2.963741e-23
70.607786,2.842643e-23
72.133339,2.727495e-23
73.691854,2.617967e-23
75.284043,2.513745e-23
76.910632,2.414536e-23
78.572365,2.320064e-23
80.270002,2.230069e-23
82.004318,2.144307e-23
83.776105,2.062547e-23
85.586174,1.984574e-23
87.435351,1.910183e-23
89.324482,1.839185e-23
91.254429,1.771398e-23
93.226075,1.706653e-23
95.24032,1.64479e-23
97.298085,1.58566e-23
99.40031,1.52912e-23
101.547956,1.475037e-23
103.742004,1.423285e-23
105.983457,1.373747e-23
108.273339,1.326309e-23
110.612695,1.280868e-23
113.002596,1.237323e-23
115.444134,1.195581e-23
117.938423,1.155553e-23
120.486604,1.117156e-23
123.089841,1.08031e-23
125.749323,1.044941e-23
128.466267,1.010979e-23
131.241912,9.783568e-24
134.077529,9.470115e-24
136.974412,9.168832e-24
139.933885,8.879157e-24
142.9573,8.600555e-24
146.046039,8.33252e-24
149.201514,8.074572e-24
152.425166,7.826257e-24
155.718469,7.587144e-24
159.082926,7.356825e-24
162.520077,7.134912e-24
166.03149,6.921038e-24
169.618771,6.714853e-24
173.283559,6.516026e-24
177.027528,6.324242e-24
180.85239,6.139203e-24
184.759892,5.960623e-24
188.751819,5.788233e-24
192.829996,5.621774e-24
196.996287,5.461003e-24
201.252594,5.305687e-24
205.600863,5.155603e-24
210.043081,5.010541e-24
214.581278,4.870299e-24
219.217527,4.734686e-24
223.953947,4.603518e-24
228.792702,4.476622e-24
233.736004,4.353831e-24
238.78611,4.234986e-24
243.94533,4.119936e-24
249.216019,4.008536e-24
254.600588,3.900648e-24
260.101495,3.79614e-24
265.721255,3.694886e-24
271.462436,3.596765e-24
277.327661,3.501662e-24
283.319611,3.409466e-24
289.441022,3.320072e-24
295.694693,3.233379e-24
302.083481,3.14929e-24
308.610305,3.067712e-24
315.278148,2.988557e-24
322.090056,2.911739e-24
329.049143,2.837177e-24
336.158588,2.764793e-24
343.42164,2.694512e-24
350.841618,2.626262e-24
358.421911,2.559973e-24
366.165985,2.49558e-24
374.077378,2.433019e-24
382.159704,2.372229e-24
390.416657,2.313151e-24
398.852011,2.255729e-24
407.469618,2.199908e-24
416.273418,2.145636e-24
425.267434,2.092864e-24
434.455774,2.041543e-24
443.842637,1.991627e-24
453.432314,1.943071e-24
463.229185,1.895832e-24
473.237728,1.849868e-24
483.462515,1.805141e-24
493.90822,1.761611e-24
504.579615,1.719242e-24
515.481576,1.677998e-24
526.619086,1.637845e-24
537.997232,1.598749e-24
549.621216,1.560679e-24
561.496347,1.523603e-24
573.628053,1.487493e-24
586.021877,1.452319e-24
598.683482,1.418054e-24
611.618654,1.384671e-24
624.833304,1.352144e-24
638.33347,1.320448e-24
652.12532,1.28956e-24
666.215158,1.259456e-24
680.609422,1.230113e-24
695.314688,1.20151e-24
710.337677,1.173625e-24
725.685252,1.146439e-24
741.364428,1.119932e-24
757.382369,1.094085e-24
773.746394,1.068879e-24
790.46398,1.044296e-24
807.542767,1.02032e-24
824.990559,9.969336e-25
842.815328,9.741207e-25
861.025219,9.518656e-25
879.628554,9.301532e-25
898.633834,9.089689e-25
918.049741,8.882984e-25
937.88515,8.68128e-25
958.149123,8.484443e-25
978.85092,8.292343e-25
1000.0,8.104855e-25
