energy_eV,sigma_m2
13.17,0.0
13.459691,1.007763e-22
13.755754,1.258769e-22
14.05833,1.425585e-22
14.367561,1.550915e-22
14.683594,1.650412e-22
15.006578,1.731843e-22
15.336667,1.799721e-22
15.674017,1.856939e-22
16.018787,1.905484e-22
16.371141,1.946793e-22
16.731245,1.981945e-22
17.099271,2.011776e-22
17.475391,2.036952e-22
17.859785,2.058013e-22
18.252634,2.075406e-22
18.654124,2.089506e-22
19.064445,2.100631e-22
19.483792,2.109057e-22
19.912363,2.115022e-22
20.350362,2.118736e-22
20.797994,2.120385e-22
21.255473,2.120134e-22
21.723014,2.118131e-22
22.20084,2.114511e-22
22.689176,2.109394e-22
23.188253,2.102891e-22
23.698309,2.095105e-22
24.219584,2.086127e-22
24.752324,2.076045e-22
25.296784,2.064937e-22
25.853219,2.052878e-22
26.421894,2.039937e-22
27.003077,2.026177e-22
27.597045,2.011659e-22
28.204077,1.99644e-22
28.824462,1.980572e-22
29.458493,1.964104e-22
30.106471,1.947084e-22
30.768701,1.929556e-22
31.445498,1.911561e-22
32.137183,1.89314e-22
32.844081,1.874328e-22
33.566529,1.855162e-22
34.304868,1.835674e-22
35.059448,1.815897e-22
35.830626,1.79586e-22
36.618766,1.775593e-22
37.424243,1.755121e-22
38.247437,1.734471e-22
39.088739,1.713667e-22
39.948546,1.692732e-22
40.827266,1.671689e-22
41.725314,1.650557e-22
42.643116,1.629357e-22
43.581106,1.608107e-22
44.539729,1.586825e-22
45.519437,1.565529e-22
46.520696,1.544233e-22
47.543978,1.522954e-22
48.589769,1.501706e-22
49.658564,1.480501e-22
50.750868,1.459354e-22
51.867198,1.438276e-22
53.008084,1.417278e-22
54.174065,1.396372e-22
55.365693,1.375568e-22
56.583533,1.354875e-22
57.828161,1.334302e-22
59.100166,1.313857e-22
60.40015,1.29355e-22
61.728729,1.273386e-22
63.086531,1.253374e-22
64.474201,1.233519e-22
65.892394,1.213828e-22
67.341782,1.194307e-22
68.823051,1.174959e-22
70.336903,1.155791e-22
71.884053,1.136807e-22
73.465235,1.11801e-22
75.081198,1.099406e-22
76.732705,1.080996e-22
78.42054,1.062784e-22
80.1455,1.044773e-22
81.908404,1.026965e-22
83.710085,1.009363e-22
85.551396,9.919685e-23
87.433209,9.747832e-23
89.356414,9.578086e-23
91.321924,9.41046e-23
93.330667,9.244963e-23
95.383595,9.081603e-23
97.48168,8.920388e-23
99.625915,8.76132e-23
101.817315,8.604403e-23
104.056918,8.449636e-23
106.345784,8.29702e-23
108.684996,8.146551e-23
111.075662,7.998226e-23
113.518914,7.852039e-23
116.015909,7.707983e-23
118.567828,7.566052e-23
121.17588,7.426235e-23
123.841299,7.288523e-23
126.565348,7.152904e-23
129.349316,7.019367e-23
132.19452,6.887898e-23
135.102309,6.758484e-23
138.074058,6.631109e-23
141.111174,6.505759e-23
144.215096,6.382417e-23
147.387293,6.261066e-23
150.629266,6.14169e-23
153.94255,6.024269e-23
157.328715,5.908787e-23
160.789362,5.795223e-23
164.326131,5.683558e-23
167.940696,5.573774e-23
171.634767,5.465848e-23
175.410095,5.359763e-23
179.268465,5.255495e-23
183.211706,5.153025e-23
187.241683,5.052332e-23
191.360305,4.953393e-23
195.569521,4.856188e-23
199.871324,4.760695e-23
204.267751,4.666891e-23
208.760883,4.574755e-23
213.352847,4.484265e-23
218.045817,4.395399e-23
222.842015,4.308135e-23
227.743712,4.22245e-23
232.753228,4.138323e-23
237.872935,4.055731e-23
243.105256,3.974653e-23
248.452669,3.895065e-23
253.917705,3.816947e-23
259.502952,3.740277e-23
265.211053,3.665032e-23
271.044711,3.591192e-23
277.006688,3.518734e-23
283.099807,3.447637e-23
289.326951,3.377879e-23
295.691069,3.309441e-23
302.195175,3.2423e-23
308.842347,3.176435e-23
315.635731,3.111827e-23
322.578545,3.048455e-23
329.674075,2.986298e-23
336.925681,2.925336e-23
344.336794,2.865549e-23
351.910925,2.806918e-23
359.651659,2.749423e-23
367.562659,2.693044e-23
375.647673,2.637764e-23
383.910527,2.583561e-23
392.355133,2.530419e-23
400.985489,2.478319e-23
409.80568,2.427242e-23
418.819883,2.37717e-23
428.032365,2.328086e-23
437.447488,2.279971e-23
447.069708,2.23281e-23
456.903581,2.186584e-23
466.953763,2.141277e-23
477.225012,2.096871e-23
487.72219,2.053352e-23
498.450267,2.010702e-23
509.414322,1.968905e-23
520.619545,1.927946e-23
532.071242,1.88781e-23
543.774833,1.848481e-23
555.73586,1.809944e-23
567.959986,1.772184e-23
580.452996,1.735187e-23
593.220806,1.698938e-23
606.269461,1.663424e-23
619.605138,1.628629e-23
633.23415,1.594542e-23
647.16295,1.561148e-23
661.398131,1.528434e-23
675.946434,1.496386e-23
690.814745,1.464993e-23
706.010104,1.434242e-23
721.539705,1.404119e-23
737.410899,1.374614e-23
753.6312,1.345713e-23
770.208288,1.317406e-23
787.15001,1.28968e-23
804.464387,1.262525e-23
822.159616,1.235929e-23
840.244074,1.209881e-23
858.726323,1.184371e-23
877.615114,1.159387e-23
896.919387,1.13492e-23
916.648283,1.110958e-23
936.811141,1.087493e-23
957.417507,1.064514e-23
978.477137,1.042012e-23
1000.0,1.019977e-23
