energy_eV,sigma_m2
13.84,0.0
14.140902,3.060296e-23
14.448346,4.682306e-23
14.762475,5.880789e-23
15.083433,6.811388e-23
15.411369,7.54573e-23
15.746435,8.126234e-23
16.088786,8.581534e-23
16.43858,8.932563e-23
16.795979,9.195456e-23
17.161148,9.383123e-23
17.534257,9.506172e-23
17.915477,9.573499e-23
18.304986,9.592672e-23
18.702964,9.570212e-23
19.109594,9.511781e-23
19.525065,9.422336e-23
19.949569,9.306237e-23
20.383302,9.167334e-23
20.826465,9.009041e-23
21.279263,8.834388e-23
21.741906,8.646074e-23
22.214607,8.446499e-23
22.697585,8.237805e-23
23.191064,8.021898e-23
23.695272,7.800475e-23
24.210443,7.575048e-23
24.736814,7.346959e-23
25.274629,7.117397e-23
25.824136,6.887417e-23
26.385591,6.657948e-23
26.959253,6.429807e-23
27.545387,6.203709e-23
28.144265,5.980279e-23
28.756162,5.760057e-23
29.381364,5.54351e-23
30.020158,5.331034e-23
30.672841,5.122965e-23
31.339714,4.919583e-23
32.021086,4.721119e-23
32.717271,4.527758e-23
33.428593,4.339644e-23
34.15538,4.156884e-23
34.897969,3.979553e-23
35.656702,3.807699e-23
36.431932,3.64134e-23
37.224016,3.480473e-23
38.033321,3.325075e-23
38.860222,3.175103e-23
39.7051,3.030501e-23
40.568348,2.891198e-23
41.450364,2.757109e-23
42.351556,2.628142e-23
43.272342,2.504194e-23
44.213146,2.385157e-23
45.174406,2.270913e-23
46.156564,2.161344e-23
47.160076,2.056324e-23
48.185406,1.955725e-23
49.233028,1.859419e-23
50.303427,1.767274e-23
51.397098,1.679159e-23
52.514547,1.59494e-23
53.65629,1.514488e-23
54.822858,1.43767e-23
56.014788,1.364357e-23
57.232632,1.294422e-23
58.476954,1.227738e-23
59.74833,1.16418e-23
61.047347,1.103628e-23
62.374606,1.045963e-23
63.730722,9.910675e-24
65.116323,9.388288e-24
66.532048,8.891364e-24
67.978553,8.418828e-24
69.456507,7.969638e-24
70.966595,7.542784e-24
72.509513,7.137285e-24
74.085977,6.752195e-24
75.696716,6.386599e-24
77.342475,6.039613e-24
79.024015,5.710384e-24
80.742114,5.398093e-24
82.497566,5.101949e-24
84.291186,4.821192e-24
86.123801,4.555091e-24
87.99626,4.302945e-24
89.909428,4.064082e-24
91.864192,3.837855e-24
93.861456,3.623646e-24
95.902143,3.420863e-24
97.987197,3.22894e-24
100.117584,3.047333e-24
102.294288,2.875524e-24
104.518317,2.713019e-24
106.7907,2.559344e-24
109.112488,2.414047e-24
111.484755,2.276699e-24
113.908598,2.146889e-24
116.38514,2.024224e-24
118.915525,1.908333e-24
121.500924,1.79886e-24
124.142534,1.695467e-24
126.841577,1.597833e-24
129.5993,1.505651e-24
132.416981,1.418632e-24
135.295922,1.336497e-24
138.237455,1.258986e-24
141.242942,1.185847e-24
144.313772,1.116845e-24
147.451367,1.051754e-24
150.657178,9.903616e-25
153.932688,9.324646e-25
157.279412,8.778715e-25
160.6989,8.264e-25
164.192731,7.778778e-25
167.762524,7.321415e-25
171.40993,6.890361e-25
175.136635,6.484151e-25
178.944365,6.101395e-25
182.83488,5.74078e-25
186.809981,5.40106e-25
190.871506,5.081061e-25
195.021335,4.779666e-25
199.261387,4.495825e-25
203.593625,4.22854e-25
208.020051,3.97687e-25
212.542715,3.739925e-25
217.163708,3.516865e-25
221.885168,3.306894e-25
226.70928,3.109262e-25
231.638275,2.92326e-25
236.674434,2.748217e-25
241.820086,2.583503e-25
247.077613,2.428519e-25
252.449445,2.282703e-25
257.93807,2.145523e-25
263.546025,2.016477e-25
269.275905,1.895092e-25
275.130362,1.78092e-25
281.112103,1.673542e-25
287.223896,1.572559e-25
293.468569,1.477598e-25
299.849009,1.388304e-25
306.36817,1.304346e-25
313.029068,1.225409e-25
319.834783,1.151197e-25
326.788464,1.081433e-25
333.893329,1.015853e-25
341.152664,9.542091e-26
348.569827,8.962695e-26
356.148251,8.418141e-26
363.891441,7.906362e-26
371.802979,7.42541e-26
379.886526,6.973453e-26
388.145821,6.548763e-26
396.584685,6.149716e-26
405.207023,5.77478e-26
414.016823,5.422516e-26
423.018161,5.091568e-26
432.215202,4.780661e-26
441.6122,4.488593e-26
451.213502,4.214235e-26
461.023551,3.956524e-26
471.046885,3.714461e-26
481.288141,3.487103e-26
491.752058,3.273566e-26
502.443475,3.073018e-26
513.367339,2.884676e-26
524.528705,2.707804e-26
535.932735,2.541708e-26
547.584705,2.385739e-26
559.490007,2.239283e-26
571.654147,2.101766e-26
584.082754,1.972645e-26
596.781577,1.851413e-26
609.756491,1.73759e-26
623.0135,1.630728e-26
636.558735,1.530403e-26
650.398463,1.436219e-26
664.539088,1.347802e-26
678.987151,1.264802e-26
693.749336,1.186889e-26
708.832473,1.113753e-26
724.24354,1.045103e-26
739.989666,9.806651e-27
756.078136,9.201832e-27
772.516393,8.634155e-27
789.312042,8.101353e-27
806.472853,7.601295e-27
824.006766,7.13198e-27
841.921892,6.691527e-27
860.22652,6.278172e-27
878.929117,5.890255e-27
898.038336,5.526219e-27
917.563018,5.184601e-27
937.512196,4.864027e-27
957.895098,4.563207e-27
978.721154,4.280928e-27
1000.0,4.016055e-27
