energy_eV,sigma_m2
11.83,0.0
12.096737,9.901913e-23
12.369488,2.129645e-22
12.648389,3.259039e-22
12.933579,4.345944e-22
13.225199,5.379843e-22
13.523394,6.358089e-22
13.828313,7.281381e-22
14.140107,8.151899e-22
14.458931,8.972442e-22
14.784944,9.746006e-22
15.118308,1.047557e-21
15.459188,1.116397e-21
15.807754,1.181389e-21
16.164179,1.242781e-21
16.528641,1.300801e-21
16.901321,1.355658e-21
17.282403,1.407543e-21
17.672079,1.456633e-21
18.07054,1.503087e-21
18.477985,1.547052e-21
18.894618,1.588662e-21
19.320644,1.628039e-21
19.756277,1.665298e-21
20.201731,1.700542e-21
20.65723,1.733866e-21
21.122999,1.765359e-21
21.59927,1.795103e-21
22.08628,1.823174e-21
22.58427,1.849641e-21
23.093489,1.87457e-21
23.61419,1.898022e-21
24.146631,1.920054e-21
24.691077,1.94072e-21
25.247799,1.960069e-21
25.817074,1.978148e-21
26.399185,1.995002e-21
26.994421,2.010672e-21
27.603078,2.025198e-21
28.225458,2.038618e-21
28.861872,2.050967e-21
29.512635,2.062279e-21
30.178071,2.072586e-21
30.858512,2.08192e-21
31.554294,2.090309e-21
32.265765,2.097783e-21
32.993277,2.104368e-21
33.737193,2.110091e-21
34.497883,2.114977e-21
35.275724,2.11905e-21
36.071104,2.122334e-21
36.884417,2.124853e-21
37.716069,2.126628e-21
38.566472,2.12768e-21
39.43605,2.128032e-21
40.325234,2.127703e-21
41.234468,2.126713e-21
42.164202,2.125082e-21
43.1149,2.122828e-21
44.087033,2.119971e-21
45.081086,2.116528e-21
46.097552,2.112518e-21
47.136937,2.107957e-21
48.199757,2.102863e-21
49.286542,2.097252e-21
50.39783,2.091141e-21
51.534175,2.084546e-21
52.696143,2.077484e-21
53.884309,2.069968e-21
55.099266,2.062015e-21
56.341617,2.05364e-21
57.61198,2.044857e-21
58.910986,2.035682e-21
60.239282,2.026127e-21
61.597528,2.016207e-21
62.986398,2.005937e-21
64.406585,1.995328e-21
65.858792,1.984395e-21
67.343744,1.973151e-21
68.862177,1.961609e-21
70.414848,1.94978e-21
72.002527,1.937678e-21
73.626004,1.925314e-21
75.286087,1.912701e-21
76.983601,1.899849e-21
78.719389,1.886771e-21
80.494315,1.873478e-21
82.309261,1.85998e-21
84.165129,1.846289e-21
86.062843,1.832415e-21
88.003345,1.818368e-21
89.987601,1.804158e-21
92.016597,1.789796e-21
94.091342,1.775291e-21
96.212867,1.760652e-21
98.382227,1.745889e-21
100.600501,1.731011e-21
102.868792,1.716026e-21
105.188226,1.700944e-21
107.559958,1.685772e-21
109.985167,1.670519e-21
112.465058,1.655192e-21
115.000865,1.639801e-21
117.593848,1.624351e-21
120.245296,1.608851e-21
122.956527,1.593308e-21
125.72889,1.577729e-21
128.563763,1.56212e-21
131.462555,1.546488e-21
134.426708,1.53084e-21
137.457695,1.515182e-21
140.557023,1.499519e-21
143.726233,1.483858e-21
146.966901,1.468205e-21
150.280639,1.452565e-21
153.669092,1.436942e-21
157.133947,1.421343e-21
160.676925,1.405772e-21
164.299789,1.390235e-21
168.00434,1.374735e-21
171.792419,1.359277e-21
175.665909,1.343866e-21
179.626737,1.328506e-21
183.676872,1.3132e-21
187.818328,1.297953e-21
192.053162,1.282769e-21
196.383482,1.26765e-21
200.81144,1.2526e-21
205.339237,1.237623e-21
209.969125,1.222722e-21
214.703405,1.207899e-21
219.544431,1.193158e-21
224.49461,1.178501e-21
229.556404,1.163931e-21
234.732328,1.14945e-21
240.024957,1.135062e-21
245.436921,1.120767e-21
250.970911,1.106569e-21
256.629679,1.092468e-21
262.416039,1.078468e-21
268.332866,1.06457e-21
274.383103,1.050776e-21
280.569757,1.037087e-21
286.895906,1.023505e-21
293.364693,1.010031e-21
299.979335,9.966662e-22
306.743121,9.834125e-22
313.659413,9.702708e-22
320.73165,9.572421e-22
327.963349,9.443274e-22
335.358105,9.315276e-22
342.919593,9.188434e-22
350.651575,9.062757e-22
358.557893,8.938252e-22
366.64248,8.814923e-22
374.909353,8.692777e-22
383.362624,8.571818e-22
392.006495,8.45205e-22
400.845264,8.333477e-22
409.883325,8.2161e-22
419.125171,8.099923e-22
428.575399,7.984947e-22
438.238705,7.871173e-22
448.119895,7.758601e-22
458.223881,7.647232e-22
468.555686,7.537064e-22
479.120448,7.428098e-22
489.923419,7.320331e-22
500.969971,7.213762e-22
512.265594,7.108389e-22
523.815905,7.004208e-22
535.626648,6.901217e-22
547.703693,6.799412e-22
560.053045,6.69879e-22
572.680844,6.599346e-22
585.593369,6.501076e-22
598.797039,6.403975e-22
612.298418,6.308038e-22
626.104221,6.213259e-22
640.221309,6.119633e-22
654.656703,6.027155e-22
669.417579,5.935817e-22
684.511275,5.845613e-22
699.945297,5.756537e-22
715.727318,5.668582e-22
731.865184,5.581741e-22
748.366919,5.496006e-22
765.240726,5.411371e-22
782.494996,5.327827e-22
800.138306,5.245366e-22
818.179429,5.163982e-22
836.627335,5.083665e-22
855.491195,5.004407e-22
874.780387,4.926201e-22
894.504503,4.849037e-22
914.673349,4.772908e-22
935.296951,4.697804e-22
956.385565,4.623716e-22
977.949674,4.550637e-22
1000.0,4.478556e-22
