energy_eV,sigma_m2
11.62,0.0
11.883072,8.269718e-23
12.152099,1.531622e-22
12.427217,2.140767e-22
12.708563,2.671866e-22
12.996279,3.138028e-22
13.290509,3.549471e-22
13.5914,3.914326e-22
13.899103,4.23916e-22
14.213773,4.529346e-22
14.535566,4.789321e-22
14.864645,5.022787e-22
15.201173,5.232857e-22
15.545321,5.422168e-22
15.89726,5.592968e-22
16.257167,5.747191e-22
16.625222,5.886501e-22
17.001609,6.012346e-22
17.386518,6.125989e-22
17.780141,6.228536e-22
18.182675,6.320959e-22
18.594322,6.404121e-22
19.015289,6.478785e-22
19.445787,6.545632e-22
19.886031,6.605268e-22
20.336241,6.658239e-22
20.796644,6.705036e-22
21.267471,6.746101e-22
21.748957,6.781835e-22
22.241343,6.8126e-22
22.744877,6.838726e-22
23.259811,6.860517e-22
23.786402,6.878246e-22
24.324916,6.892166e-22
24.875621,6.90251e-22
25.438793,6.909491e-22
26.014716,6.913306e-22
26.603677,6.914137e-22
27.205972,6.912153e-22
27.821903,6.907511e-22
28.451778,6.900356e-22
29.095914,6.890823e-22
29.754632,6.879041e-22
30.428263,6.865126e-22
31.117145,6.849191e-22
31.821623,6.831339e-22
32.54205,6.811668e-22
33.278788,6.79027e-22
34.032204,6.767231e-22
34.802678,6.742635e-22
35.590594,6.716558e-22
36.396349,6.689074e-22
37.220346,6.660252e-22
38.062998,6.630159e-22
38.924727,6.598856e-22
39.805965,6.566405e-22
40.707154,6.532861e-22
41.628745,6.49828e-22
42.571201,6.462713e-22
43.534993,6.426209e-22
44.520606,6.388817e-22
45.528532,6.350581e-22
46.559277,6.311546e-22
47.613358,6.271753e-22
48.691303,6.231243e-22
49.793652,6.190054e-22
50.920957,6.148224e-22
52.073784,6.105788e-22
53.252711,6.062781e-22
54.458328,6.019236e-22
55.69124,5.975186e-22
56.952064,5.930662e-22
58.241433,5.885693e-22
59.559992,5.840309e-22
60.908403,5.794537e-22
62.287342,5.748406e-22
63.697499,5.70194e-22
65.139581,5.655166e-22
66.614312,5.608108e-22
68.122429,5.56079e-22
69.66469,5.513236e-22
71.241867,5.465467e-22
72.85475,5.417505e-22
74.504149,5.369371e-22
76.190889,5.321087e-22
77.915816,5.272671e-22
79.679794,5.224142e-22
81.483708,5.17552e-22
83.328462,5.126823e-22
85.214981,5.078068e-22
87.144209,5.029271e-22
89.117114,4.980451e-22
91.134685,4.931621e-22
93.197933,4.882799e-22
95.307891,4.833999e-22
97.465619,4.785235e-22
99.672196,4.736523e-22
101.928729,4.687874e-22
104.236349,4.639303e-22
106.596212,4.590823e-22
109.009502,4.542446e-22
111.477427,4.494183e-22
114.001225,4.446047e-22
116.582161,4.398049e-22
119.221528,4.3502e-22
121.920649,4.30251e-22
124.680877,4.254989e-22
127.503595,4.207647e-22
130.390219,4.160493e-22
133.342194,4.113538e-22
136.361,4.066789e-22
139.448151,4.020254e-22
142.605194,3.973943e-22
145.83371,3.927863e-22
149.135319,3.88202e-22
152.511674,3.836424e-22
155.964469,3.79108e-22
159.495434,3.745996e-22
163.106338,3.701176e-22
166.798991,3.656629e-22
170.575244,3.612359e-22
174.43699,3.568372e-22
178.386163,3.524673e-22
182.424745,3.481268e-22
186.554758,3.438161e-22
190.778273,3.395357e-22
195.097406,3.35286e-22
199.514322,3.310674e-22
204.031235,3.268803e-22
208.650409,3.227251e-22
213.374159,3.186021e-22
218.204853,3.145116e-22
223.144912,3.10454e-22
228.196811,3.064295e-22
233.363082,3.024383e-22
238.646316,2.984808e-22
244.04916,2.945572e-22
249.574322,2.906676e-22
255.22457,2.868122e-22
261.002738,2.829912e-22
266.911721,2.792049e-22
272.954481,2.754532e-22
279.134046,2.717363e-22
285.453513,2.680544e-22
291.916051,2.644075e-22
298.524897,2.607957e-22
305.283365,2.572191e-22
312.194841,2.536776e-22
319.26279,2.501714e-22
326.490754,2.467005e-22
333.882355,2.432648e-22
341.4413,2.398644e-22
349.171375,2.364992e-22
357.076456,2.331693e-22
365.160504,2.298745e-22
373.427571,2.266149e-22
381.881801,2.233903e-22
390.527431,2.202008e-22
399.368794,2.170461e-22
408.410321,2.139263e-22
417.656545,2.108412e-22
427.112099,2.077907e-22
436.781722,2.047748e-22
446.670261,2.017932e-22
456.782672,1.988458e-22
467.124023,1.959325e-22
477.699498,1.930532e-22
488.514397,1.902077e-22
499.57414,1.873958e-22
510.884271,1.846174e-22
522.450458,1.818723e-22
534.278498,1.791603e-22
546.37432,1.764812e-22
558.743985,1.738348e-22
571.393694,1.71221e-22
584.329787,1.686395e-22
597.558747,1.660901e-22
611.087204,1.635726e-22
624.92194,1.610868e-22
639.069888,1.586325e-22
653.538139,1.562094e-22
668.333944,1.538174e-22
683.46472,1.514561e-22
698.938049,1.491254e-22
714.761688,1.46825e-22
730.943567,1.445547e-22
747.491796,1.423142e-22
764.414669,1.401033e-22
781.720669,1.379217e-22
799.418468,1.357693e-22
817.516938,1.336457e-22
836.025149,1.315506e-22
854.952377,1.294839e-22
874.308109,1.274452e-22
894.102046,1.254344e-22
914.344109,1.234511e-22
935.044442,1.214951e-22
956.213422,1.195662e-22
977.861658,1.17664e-22
1000.0,1.157883e-22
