energy_eV,sigma_m2
13.48,0.0
13.774899,1.292744e-22
14.07625,2.301315e-22
14.384194,3.057148e-22
14.698874,3.63262e-22
15.020438,4.077948e-22
15.349038,4.427094e-22
15.684826,4.703462e-22
16.02796,4.923592e-22
16.3786,5.099463e-22
16.736912,5.239944e-22
17.103062,5.351735e-22
17.477222,5.439984e-22
17.859568,5.508714e-22
18.250279,5.561108e-22
18.649536,5.59972e-22
19.057529,5.62662e-22
19.474447,5.643505e-22
19.900485,5.651776e-22
20.335845,5.652604e-22
20.780728,5.64697e-22
21.235344,5.635707e-22
21.699906,5.619522e-22
22.17463,5.599022e-22
22.65974,5.574731e-22
23.155463,5.5471e-22
23.662031,5.516525e-22
24.179681,5.483349e-22
24.708655,5.447875e-22
25.249201,5.41037e-22
25.801573,5.371068e-22
26.366029,5.33018e-22
26.942834,5.28789e-22
27.532257,5.244365e-22
28.134575,5.199755e-22
28.75007,5.154192e-22
29.37903,5.107797e-22
30.021749,5.060677e-22
30.678529,5.012932e-22
31.349678,4.964649e-22
32.035509,4.915909e-22
32.736343,4.866786e-22
33.45251,4.817345e-22
34.184344,4.767648e-22
34.932189,4.717751e-22
35.696393,4.667704e-22
36.477317,4.617553e-22
37.275324,4.567341e-22
38.090789,4.517107e-22
38.924094,4.466887e-22
39.775629,4.416714e-22
40.645793,4.366619e-22
41.534993,4.316629e-22
42.443646,4.26677e-22
43.372178,4.217066e-22
44.321023,4.167539e-22
45.290625,4.118208e-22
46.281439,4.069093e-22
47.29393,4.020211e-22
48.32857,3.971576e-22
49.385845,3.923205e-22
50.46625,3.87511e-22
51.57029,3.827304e-22
52.698483,3.779797e-22
53.851358,3.732602e-22
55.029454,3.685726e-22
56.233323,3.63918e-22
57.463529,3.592971e-22
58.720647,3.547106e-22
60.005268,3.501593e-22
61.317991,3.456438e-22
62.659433,3.411646e-22
64.030222,3.367222e-22
65.430999,3.323171e-22
66.86242,3.279497e-22
68.325157,3.236204e-22
69.819893,3.193295e-22
71.34733,3.150773e-22
72.908182,3.108641e-22
74.50318,3.066901e-22
76.133072,3.025555e-22
77.79862,2.984604e-22
79.500606,2.94405e-22
81.239826,2.903895e-22
83.017094,2.864138e-22
84.833243,2.824781e-22
86.689124,2.785823e-22
88.585605,2.747266e-22
90.523575,2.709108e-22
92.503942,2.671351e-22
94.527633,2.633993e-22
96.595596,2.597033e-22
98.7088,2.560472e-22
100.868233,2.524309e-22
103.074909,2.488542e-22
105.329859,2.45317e-22
107.63414,2.418192e-22
109.988831,2.383607e-22
112.395036,2.349412e-22
114.853881,2.315608e-22
117.366517,2.282191e-22
119.934122,2.249161e-22
122.557898,2.216514e-22
125.239074,2.18425e-22
127.978905,2.152367e-22
130.778675,2.120861e-22
133.639695,2.089732e-22
136.563306,2.058976e-22
139.550875,2.028592e-22
142.603803,1.998576e-22
145.723519,1.968928e-22
148.911485,1.939644e-22
152.169193,1.910721e-22
155.498169,1.882158e-22
158.899973,1.853951e-22
162.376197,1.826098e-22
165.92847,1.798596e-22
169.558456,1.771442e-22
173.267854,1.744635e-22
177.058402,1.71817e-22
180.931875,1.692046e-22
184.890087,1.666259e-22
188.934892,1.640806e-22
193.068184,1.615686e-22
197.2919,1.590894e-22
201.608018,1.566427e-22
206.018558,1.542284e-22
210.525586,1.518461e-22
215.131214,1.494955e-22
219.837599,1.471763e-22
224.646944,1.448883e-22
229.561503,1.42631e-22
234.583576,1.404043e-22
239.715516,1.382078e-22
244.959726,1.360412e-22
250.318664,1.339043e-22
255.794837,1.317967e-22
261.390812,1.297182e-22
267.109209,1.276683e-22
272.952706,1.25647e-22
278.924041,1.236538e-22
285.026009,1.216884e-22
291.261468,1.197506e-22
297.63334,1.1784e-22
304.144608,1.159564e-22
310.798321,1.140995e-22
317.597597,1.122689e-22
324.545619,1.104645e-22
331.645641,1.086858e-22
338.90099,1.069326e-22
346.315062,1.052047e-22
353.891331,1.035017e-22
361.633344,1.018233e-22
369.544727,1.001693e-22
377.629187,9.853937e-23
385.890509,9.693323e-23
394.332562,9.535061e-23
402.9593,9.379123e-23
411.774764,9.225481e-23
420.783082,9.074107e-23
429.988473,8.924974e-23
439.395249,8.778055e-23
449.007815,8.633323e-23
458.830673,8.490751e-23
468.868424,8.350312e-23
479.125769,8.21198e-23
489.607512,8.075729e-23
500.318562,7.941533e-23
511.263936,7.809365e-23
522.44876,7.6792e-23
533.878271,7.551013e-23
545.557824,7.424777e-23
557.492889,7.300469e-23
569.689054,7.178064e-23
582.152033,7.057535e-23
594.887662,6.93886e-23
607.901906,6.822014e-23
621.20086,6.706972e-23
634.790753,6.593711e-23
648.677949,6.482208e-23
662.868953,6.372438e-23
677.37041,6.264379e-23
692.189114,6.158008e-23
707.332003,6.053302e-23
722.80617,5.950238e-23
738.618863,5.848794e-23
754.777487,5.748948e-23
771.28961,5.650678e-23
788.162965,5.553962e-23
805.405456,5.458779e-23
823.025158,5.365108e-23
841.030322,5.272928e-23
859.429382,5.182217e-23
878.230955,5.092955e-23
897.443846,5.005122e-23
917.077054,4.918698e-23
937.139773,4.833662e-23
957.641401,4.749995e-23
978.59154,4.667678e-23
1000.0,4.58669e-23
