energy_eV,sigma_m2
14.07,0.0
14.374712,1.376016e-22
14.686023,1.892707e-22
15.004076,2.23268e-22
15.329017,2.472763e-22
15.660996,2.645317e-22
16.000164,2.768238e-22
16.346677,2.852919e-22
16.700695,2.907269e-22
17.062379,2.937108e-22
17.431897,2.946895e-22
17.809417,2.940154e-22
18.195113,2.919732e-22
18.589162,2.887971e-22
18.991745,2.846821e-22
19.403046,2.797928e-22
19.823255,2.742686e-22
20.252565,2.682288e-22
20.691172,2.617758e-22
21.139277,2.54998e-22
21.597088,2.479717e-22
22.064813,2.407628e-22
22.542667,2.334287e-22
23.030871,2.260188e-22
23.529647,2.185761e-22
24.039225,2.111377e-22
24.559839,2.037356e-22
25.091728,1.963972e-22
25.635136,1.89146e-22
26.190313,1.820021e-22
26.757513,1.749824e-22
27.336996,1.681011e-22
27.92903,1.613699e-22
28.533885,1.547984e-22
29.151839,1.483944e-22
29.783176,1.421637e-22
30.428187,1.36111e-22
31.087165,1.302394e-22
31.760416,1.24551e-22
32.448247,1.190468e-22
33.150974,1.13727e-22
33.86892,1.085907e-22
34.602414,1.036369e-22
35.351794,9.886339e-23
36.117402,9.426788e-23
36.899592,8.984747e-23
37.698721,8.559891e-23
38.515157,8.151867e-23
39.349274,7.760292e-23
40.201456,7.384767e-23
41.072093,7.02487e-23
41.961586,6.680173e-23
42.870342,6.350232e-23
43.798779,6.0346e-23
44.747323,5.732826e-23
45.716409,5.444455e-23
46.706483,5.169034e-23
47.717999,4.906112e-23
48.751421,4.655242e-23
49.807223,4.41598e-23
50.885891,4.187892e-23
51.98792,3.970549e-23
53.113815,3.76353e-23
54.264093,3.566423e-23
55.439283,3.378826e-23
56.639924,3.200347e-23
57.866566,3.030605e-23
59.119774,2.869228e-23
60.400123,2.715855e-23
61.7082,2.570139e-23
63.044606,2.431741e-23
64.409954,2.300334e-23
65.804871,2.175603e-23
67.229998,2.057242e-23
68.685988,1.944959e-23
70.173511,1.83847e-23
71.693249,1.737504e-23
73.245899,1.641799e-23
74.832175,1.551103e-23
76.452805,1.465177e-23
78.108533,1.383788e-23
79.800118,1.306716e-23
81.528338,1.233746e-23
83.293986,1.164677e-23
85.097872,1.099315e-23
86.940824,1.037472e-23
88.82369,9.789713e-24
90.747332,9.236438e-24
92.712634,8.713271e-24
94.720498,8.218668e-24
96.771847,7.751155e-24
98.867621,7.309328e-24
101.008783,6.89185e-24
103.196316,6.497445e-24
105.431224,6.124901e-24
107.714533,5.773063e-24
110.047291,5.440833e-24
112.43057,5.127166e-24
114.865463,4.831072e-24
117.353088,4.551605e-24
119.894587,4.287871e-24
122.491127,4.039019e-24
125.1439,3.804241e-24
127.854124,3.582771e-24
130.623043,3.373882e-24
133.451927,3.176884e-24
136.342077,2.991125e-24
139.294818,2.815983e-24
142.311506,2.650872e-24
145.393526,2.495236e-24
148.542293,2.348547e-24
151.759253,2.210307e-24
155.045881,2.080042e-24
158.403688,1.957307e-24
161.834214,1.841677e-24
165.339035,1.732752e-24
168.919759,1.630154e-24
172.57803,1.533525e-24
176.315528,1.442525e-24
180.133969,1.356835e-24
184.035104,1.276153e-24
188.020727,1.200192e-24
192.092665,1.128682e-24
196.252788,1.061369e-24
200.503007,9.980104e-25
204.845273,9.383795e-25
209.281578,8.822612e-25
213.813959,8.294528e-25
218.444498,7.797628e-25
223.175319,7.330104e-25
228.008596,6.890252e-25
232.946546,6.476463e-25
237.991436,6.08722e-25
243.145583,5.721091e-25
248.411352,5.376726e-25
253.791162,5.052852e-25
259.287481,4.74827e-25
264.902833,4.461848e-25
270.639796,4.192519e-25
276.501004,3.939279e-25
282.489147,3.701179e-25
288.606975,3.477328e-25
294.857295,3.266884e-25
301.242978,3.069055e-25
307.766954,2.883095e-25
314.43222,2.7083e-25
321.241834,2.544009e-25
328.198923,2.389598e-25
335.30668,2.244479e-25
342.56837,2.108101e-25
349.987324,1.979942e-25
357.56695,1.859513e-25
365.310727,1.746352e-25
373.22221,1.640026e-25
381.30503,1.540125e-25
389.562899,1.446266e-25
397.999608,1.358087e-25
406.619029,1.275247e-25
415.42512,1.197425e-25
424.421923,1.124322e-25
433.613568,1.055653e-25
443.004276,9.911508e-26
452.598357,9.305659e-26
462.400215,8.73662e-26
472.414351,8.202172e-26
482.645362,7.700229e-26
493.097944,7.228831e-26
503.776897,6.786131e-26
514.687122,6.370397e-26
525.833628,5.979997e-26
537.221532,5.613398e-26
548.856063,5.269161e-26
560.742561,4.945929e-26
572.886483,4.64243e-26
585.293405,4.357467e-26
597.969021,4.089914e-26
610.919152,3.838716e-26
624.149741,3.602877e-26
637.666864,3.381466e-26
651.476725,3.173603e-26
665.585664,2.978465e-26
680.000158,2.795277e-26
694.726826,2.623312e-26
709.772426,2.461885e-26
725.143867,2.310353e-26
740.848205,2.168115e-26
756.89265,2.034601e-26
773.284567,1.90928e-26
790.031481,1.791652e-26
807.141081,1.681246e-26
824.621221,1.57762e-26
842.479926,1.480362e-26
860.725395,1.38908e-26
879.366003,1.303409e-26
898.410308,1.223006e-26
917.867053,1.147548e-26
937.745169,1.076732e-26
958.053784,1.010273e-26
978.802219,9.479055e-27
1000.0,8.893775e-27
