energy_eV,sigma_m2
13.9,0.0
14.201898,4.152554e-24
14.510353,2.154229e-23
14.825507,5.287377e-23
15.147506,9.565263e-23
15.476499,1.465454e-22
15.812637,2.022593e-22
16.156076,2.599013e-22
16.506974,3.170998e-22
16.865494,3.720134e-22
17.2318,4.232865e-22
17.606062,4.699832e-22
17.988453,5.115159e-22
18.379149,5.475776e-22
18.77833,5.780805e-22
19.186182,6.031035e-22
19.602892,6.228481e-22
20.028652,6.376025e-22
20.46366,6.47712e-22
20.908116,6.535566e-22
21.362225,6.55533e-22
21.826197,6.540408e-22
22.300246,6.494727e-22
22.784591,6.422073e-22
23.279455,6.326037e-22
23.785068,6.209984e-22
24.301662,6.077034e-22
24.829477,5.930053e-22
25.368755,5.771652e-22
25.919746,5.604191e-22
26.482703,5.429789e-22
27.057888,5.250335e-22
27.645566,5.067502e-22
28.246007,4.882764e-22
28.85949,4.697407e-22
29.486297,4.512549e-22
30.126718,4.329148e-22
30.781048,4.148026e-22
31.44959,3.969875e-22
32.132652,3.795273e-22
32.83055,3.624697e-22
33.543605,3.458531e-22
34.272148,3.297081e-22
35.016514,3.14058e-22
35.777047,2.989199e-22
36.554098,2.843056e-22
37.348027,2.702219e-22
38.159199,2.566717e-22
38.987988,2.436543e-22
39.834779,2.311662e-22
40.699961,2.192009e-22
41.583935,2.077503e-22
42.487107,1.968042e-22
43.409896,1.86351e-22
44.352727,1.76378e-22
45.316036,1.668716e-22
46.300267,1.578174e-22
47.305875,1.492006e-22
48.333324,1.41006e-22
49.383089,1.332181e-22
50.455653,1.258216e-22
51.551513,1.188009e-22
52.671175,1.121407e-22
53.815154,1.058258e-22
54.98398,9.984132e-23
56.178192,9.417266e-23
57.398341,8.880552e-23
58.644991,8.3726e-23
59.918717,7.89206e-23
61.220108,7.437624e-23
62.549764,7.008027e-23
63.908299,6.602049e-23
65.296341,6.218514e-23
66.714529,5.856292e-23
68.16352,5.514298e-23
69.643982,5.19149e-23
71.156598,4.886872e-23
72.702068,4.59949e-23
74.281103,4.328435e-23
75.894435,4.072834e-23
77.542806,3.831861e-23
79.226979,3.604723e-23
80.947731,3.390669e-23
82.705857,3.188982e-23
84.502168,2.998983e-23
86.337493,2.820024e-23
88.21268,2.651491e-23
90.128595,2.492802e-23
92.086122,2.343404e-23
94.086165,2.202774e-23
96.129648,2.070414e-23
98.217514,1.945855e-23
100.350726,1.828652e-23
102.530271,1.718384e-23
104.757153,1.614651e-23
107.032402,1.517079e-23
109.357068,1.425311e-23
111.732223,1.33901e-23
114.158965,1.257858e-23
116.638415,1.181556e-23
119.171716,1.109821e-23
121.760038,1.042384e-23
124.404577,9.78994e-24
127.106554,9.194125e-24
129.867215,8.634152e-24
132.687836,8.107904e-24
135.569719,7.613384e-24
138.514194,7.148714e-24
141.522621,6.712119e-24
144.596389,6.301931e-24
147.736917,5.916576e-24
150.945655,5.554572e-24
154.224084,5.214524e-24
157.573718,4.895119e-24
160.996104,4.595119e-24
164.492822,4.31336e-24
168.065486,4.048746e-24
171.715745,3.800246e-24
175.445286,3.566889e-24
179.255829,3.347764e-24
183.149134,3.14201e-24
187.127,2.94882e-24
191.191261,2.767434e-24
195.343796,2.597139e-24
199.58652,2.437261e-24
203.921393,2.287169e-24
208.350417,2.146269e-24
212.875636,2.014003e-24
217.499139,1.889846e-24
222.223061,1.773305e-24
227.049584,1.663915e-24
231.980934,1.561241e-24
237.019391,1.464874e-24
242.167279,1.374429e-24
247.426975,1.289544e-24
252.800908,1.20988e-24
258.291559,1.135117e-24
263.901463,1.064956e-24
269.633209,9.991149e-25
275.489446,9.373293e-25
281.472875,8.793508e-25
287.58626,8.249459e-25
293.832423,7.738956e-25
300.214249,7.259941e-25
306.734683,6.810479e-25
313.396736,6.388756e-25
320.203484,5.993069e-25
327.158069,5.621815e-25
334.263703,5.273494e-25
341.523666,4.946694e-25
348.941311,4.640091e-25
356.520061,4.352442e-25
364.263416,4.082579e-25
372.174951,3.829406e-25
380.258319,3.591895e-25
388.517251,3.36908e-25
396.955562,3.160055e-25
405.577147,2.963969e-25
414.385986,2.780024e-25
423.386146,2.607471e-25
432.581784,2.445605e-25
441.977144,2.293768e-25
451.576564,2.151339e-25
461.384477,2.017737e-25
471.405411,1.892416e-25
481.643991,1.774865e-25
492.104947,1.664603e-25
502.793106,1.561179e-25
513.713405,1.46417e-25
524.870885,1.37318e-25
536.270696,1.287835e-25
547.918104,1.207785e-25
559.818484,1.132705e-25
571.977333,1.062284e-25
584.400262,9.962353e-26
597.093009,9.342874e-26
610.061432,8.761863e-26
623.31152,8.216936e-26
636.849391,7.705855e-26
650.681294,7.226522e-26
664.813616,6.776969e-26
679.252882,6.355348e-26
694.005757,5.959926e-26
709.079055,5.589079e-26
724.479734,5.241282e-26
740.214904,4.915103e-26
756.29183,4.609202e-26
772.717936,4.32232e-26
789.500805,4.053275e-26
806.648185,3.80096e-26
824.167994,3.564337e-26
842.06832,3.34243e-26
860.357428,3.134326e-26
879.043762,2.939167e-26
898.13595,2.756149e-26
917.642806,2.584517e-26
937.573337,2.423565e-26
957.936744,2.272627e-26
978.74243,2.131083e-26
1000.0,1.998347e-26
