energy_eV,sigma_m2
14.255,0.0
14.562763,3.215016e-23
14.87717,4.44118e-23
15.198365,5.334302e-23
15.526494,6.053102e-23
15.861708,6.65918e-23
16.204159,7.184203e-23
16.554004,7.647032e-23
16.911401,8.059994e-23
17.276515,8.431677e-23
17.649511,8.768356e-23
18.030561,9.074788e-23
18.419837,9.354684e-23
18.817517,9.61101e-23
19.223784,9.846184e-23
19.638821,1.006221e-22
20.06282,1.026077e-22
20.495972,1.044331e-22
20.938476,1.061106e-22
21.390533,1.07651e-22
21.85235,1.090637e-22
22.324138,1.10357e-22
22.806112,1.115386e-22
23.298491,1.126149e-22
23.801501,1.135922e-22
24.31537,1.144758e-22
24.840334,1.152708e-22
25.376632,1.159817e-22
25.924508,1.166129e-22
26.484213,1.171681e-22
27.056002,1.176511e-22
27.640135,1.180652e-22
28.23688,1.184136e-22
28.846509,1.186992e-22
29.469299,1.189249e-22
30.105535,1.190933e-22
30.755508,1.192069e-22
31.419513,1.19268e-22
32.097854,1.192788e-22
32.79084,1.192416e-22
33.498787,1.191583e-22
34.222019,1.190309e-22
34.960866,1.188613e-22
35.715664,1.186511e-22
36.486758,1.184022e-22
37.274499,1.181161e-22
38.079248,1.177945e-22
38.901372,1.174388e-22
39.741244,1.170505e-22
40.59925,1.16631e-22
41.475779,1.161817e-22
42.371233,1.157039e-22
43.286019,1.151989e-22
44.220555,1.146678e-22
45.175268,1.141119e-22
46.150593,1.135323e-22
47.146975,1.129301e-22
48.164869,1.123065e-22
49.204738,1.116623e-22
50.267059,1.109987e-22
51.352314,1.103167e-22
52.461,1.096171e-22
53.593622,1.089009e-22
54.750698,1.081691e-22
55.932754,1.074223e-22
57.140331,1.066616e-22
58.373979,1.058877e-22
59.634262,1.051013e-22
60.921753,1.043033e-22
62.237041,1.034945e-22
63.580726,1.026754e-22
64.953421,1.018469e-22
66.355753,1.010096e-22
67.78836,1.001641e-22
69.251897,9.931107e-23
70.747031,9.845117e-23
72.274445,9.758496e-23
73.834836,9.671303e-23
75.428915,9.583592e-23
77.05741,9.495418e-23
78.721063,9.406833e-23
80.420635,9.317888e-23
82.1569,9.228631e-23
83.930651,9.13911e-23
85.742697,9.049371e-23
87.593864,8.959457e-23
89.484998,8.869411e-23
91.416961,8.779274e-23
93.390634,8.689086e-23
95.406919,8.598885e-23
97.466735,8.508708e-23
99.571022,8.418589e-23
101.72074,8.328564e-23
103.91687,8.238666e-23
106.160414,8.148925e-23
108.452396,8.059372e-23
110.793861,7.970036e-23
113.185878,7.880946e-23
115.629538,7.792128e-23
118.125956,7.703608e-23
120.676272,7.615411e-23
123.281648,7.52756e-23
125.943274,7.440078e-23
128.662363,7.352987e-23
131.440157,7.266306e-23
134.277924,7.180057e-23
137.176957,7.094257e-23
140.138579,7.008925e-23
143.164143,6.924078e-23
146.255027,6.839731e-23
149.412644,6.7559e-23
152.638432,6.6726e-23
155.933865,6.589844e-23
159.300445,6.507646e-23
162.73971,6.426018e-23
166.253227,6.344971e-23
169.8426,6.264515e-23
173.509467,6.184663e-23
177.255502,6.105422e-23
181.082412,6.026802e-23
184.991944,5.948812e-23
188.985883,5.871458e-23
193.066049,5.794748e-23
197.234306,5.71869e-23
201.492555,5.643288e-23
205.842738,5.568548e-23
210.286841,5.494476e-23
214.826891,5.421076e-23
219.46496,5.348353e-23
224.203164,5.276309e-23
229.043664,5.204948e-23
233.98867,5.134273e-23
239.040438,5.064286e-23
244.201273,4.99499e-23
249.473528,4.926386e-23
254.859611,4.858475e-23
260.361978,4.791258e-23
265.98314,4.724736e-23
271.725662,4.658909e-23
277.592164,4.593777e-23
283.585322,4.52934e-23
289.707872,4.465597e-23
295.962606,4.402547e-23
302.352378,4.34019e-23
308.880105,4.278523e-23
315.548763,4.217545e-23
322.361397,4.157254e-23
329.321114,4.097648e-23
336.43109,4.038725e-23
343.694568,3.980482e-23
351.114864,3.922917e-23
358.695363,3.866026e-23
366.439523,3.809807e-23
374.350877,3.754257e-23
382.433037,3.699371e-23
390.689688,3.645147e-23
399.124599,3.59158e-23
407.741618,3.538667e-23
416.544676,3.486405e-23
425.537791,3.434788e-23
434.725066,3.383813e-23
444.110691,3.333475e-23
453.698951,3.283771e-23
463.494219,3.234695e-23
473.500965,3.186243e-23
483.723754,3.13841e-23
494.167252,3.091192e-23
504.836222,3.044584e-23
515.735533,2.998581e-23
526.870159,2.953177e-23
538.245178,2.908369e-23
549.865782,2.86415e-23
561.737272,2.820516e-23
573.865066,2.777462e-23
586.254696,2.734982e-23
598.911815,2.693071e-23
611.8422,2.651725e-23
625.051748,2.610937e-23
638.546488,2.570702e-23
652.332577,2.531015e-23
666.416305,2.491871e-23
680.804097,2.453264e-23
695.502519,2.415189e-23
710.518277,2.37764e-23
725.858222,2.340613e-23
741.529353,2.304101e-23
757.538821,2.268099e-23
773.89393,2.232602e-23
790.602143,2.197605e-23
807.671082,2.163101e-23
825.108537,2.129086e-23
842.922462,2.095555e-23
861.120987,2.062501e-23
879.712413,2.029919e-23
898.705225,1.997805e-23
918.108088,1.966153e-23
937.929855,1.934957e-23
958.17957,1.904212e-23
978.866472,1.873914e-23
1000.0,1.844056e-23
