energy_eV,sigma_m2
13.84,0.0
14.140902,3.799708e-23
14.448346,1.003789e-22
14.762475,1.707993e-22
15.083433,2.427569e-22
15.411369,3.126631e-22
15.746435,3.784061e-22
16.088786,4.387534e-22
16.43858,4.930374e-22
16.795979,5.409672e-22
17.161148,5.825081e-22
17.534257,6.177994e-22
17.915477,6.470975e-22
18.304986,6.707349e-22
18.702964,6.89091e-22
19.109594,7.025702e-22
19.525065,7.11587e-22
19.949569,7.165543e-22
20.383302,7.178754e-22
20.826465,7.159386e-22
21.279263,7.11113e-22
21.741906,7.037466e-22
22.214607,6.941644e-22
22.697585,6.826682e-22
23.191064,6.695363e-22
23.695272,6.550239e-22
24.210443,6.393641e-22
24.736814,6.227684e-22
25.274629,6.054282e-22
25.824136,5.875156e-22
26.385591,5.691848e-22
26.959253,5.505733e-22
27.545387,5.318033e-22
28.144265,5.129822e-22
28.756162,4.942048e-22
29.381364,4.755536e-22
30.020158,4.571e-22
30.672841,4.389056e-22
31.339714,4.210229e-22
32.021086,4.034961e-22
32.717271,3.86362e-22
33.428593,3.696508e-22
34.15538,3.53387e-22
34.897969,3.375893e-22
35.656702,3.222721e-22
36.431932,3.074455e-22
37.224016,2.931158e-22
38.033321,2.792861e-22
38.860222,2.659567e-22
39.7051,2.531255e-22
40.568348,2.407883e-22
41.450364,2.289387e-22
42.351556,2.175692e-22
43.272342,2.066708e-22
44.213146,1.962333e-22
45.174406,1.862457e-22
46.156564,1.766964e-22
47.160076,1.675729e-22
48.185406,1.588626e-22
49.233028,1.505524e-22
50.303427,1.42629e-22
51.397098,1.35079e-22
52.514547,1.27889e-22
53.65629,1.210457e-22
54.822858,1.145358e-22
56.014788,1.083461e-22
57.232632,1.024636e-22
58.476954,9.687584e-23
59.74833,9.157021e-23
61.047347,8.65346e-23
62.374606,8.175719e-23
63.730722,7.722648e-23
65.116323,7.293129e-23
66.532048,6.886082e-23
67.978553,6.500462e-23
69.456507,6.135259e-23
70.966595,5.789499e-23
72.509513,5.462246e-23
74.085977,5.152597e-23
75.696716,4.859687e-23
77.342475,4.582684e-23
79.024015,4.320792e-23
80.742114,4.073248e-23
82.497566,3.83932e-23
84.291186,3.618311e-23
86.123801,3.409554e-23
87.99626,3.212411e-23
89.909428,3.026274e-23
91.864192,2.850564e-23
93.861456,2.684728e-23
95.902143,2.528241e-23
97.987197,2.380603e-23
100.117584,2.241336e-23
102.294288,2.109988e-23
104.518317,1.986129e-23
106.7907,1.869351e-23
109.112488,1.759264e-23
111.484755,1.655502e-23
113.908598,1.557714e-23
116.38514,1.46557e-23
118.915525,1.378755e-23
121.500924,1.296971e-23
124.142534,1.219937e-23
126.841577,1.147385e-23
129.5993,1.079064e-23
132.416981,1.014733e-23
135.295922,9.541657e-24
138.237455,8.97149e-24
141.242942,8.434799e-24
144.313772,7.92967e-24
147.451367,7.454294e-24
150.657178,7.006962e-24
153.932688,6.586057e-24
157.279412,6.190055e-24
160.6989,5.817515e-24
164.192731,5.467077e-24
167.762524,5.137457e-24
171.40993,4.827442e-24
175.136635,4.535891e-24
178.944365,4.261724e-24
182.83488,4.003924e-24
186.809981,3.761531e-24
190.871506,3.53364e-24
195.021335,3.319399e-24
199.261387,3.118003e-24
203.593625,2.928695e-24
208.020051,2.750759e-24
212.542715,2.583524e-24
217.163708,2.426355e-24
221.885168,2.278655e-24
226.70928,2.13986e-24
231.638275,2.009442e-24
236.674434,1.886902e-24
241.820086,1.771769e-24
247.077613,1.663601e-24
252.449445,1.561983e-24
257.93807,1.466521e-24
263.546025,1.376848e-24
269.275905,1.292616e-24
275.130362,1.213498e-24
281.112103,1.139188e-24
287.223896,1.069396e-24
293.468569,1.00385e-24
299.849009,9.422949e-25
306.36817,8.84489e-25
313.029068,8.302065e-25
319.834783,7.792346e-25
326.788464,7.31373e-25
333.893329,6.864336e-25
341.152664,6.442395e-25
348.569827,6.046242e-25
356.148251,5.674315e-25
363.891441,5.325142e-25
371.802979,4.997343e-25
379.886526,4.689618e-25
388.145821,4.400747e-25
396.584685,4.129583e-25
405.207023,3.875047e-25
414.016823,3.636127e-25
423.018161,3.411871e-25
432.215202,3.201383e-25
441.6122,3.003825e-25
451.213502,2.818407e-25
461.023551,2.644386e-25
471.046885,2.481067e-25
481.288141,2.327795e-25
491.752058,2.183954e-25
502.443475,2.048969e-25
513.367339,1.922296e-25
524.528705,1.803426e-25
535.932735,1.691881e-25
547.584705,1.587211e-25
559.490007,1.488995e-25
571.654147,1.396837e-25
584.082754,1.310365e-25
596.781577,1.229229e-25
609.756491,1.153101e-25
623.0135,1.081674e-25
636.558735,1.014659e-25
650.398463,9.517835e-26
664.539088,8.927936e-26
678.987151,8.374498e-26
693.749336,7.855276e-26
708.832473,7.368163e-26
724.24354,6.911179e-26
739.989666,6.482468e-26
756.078136,6.080286e-26
772.516393,5.702997e-26
789.312042,5.349065e-26
806.472853,5.017048e-26
824.006766,4.705594e-26
841.921892,4.413433e-26
860.22652,4.139374e-26
878.929117,3.882297e-26
898.038336,3.641154e-26
917.563018,3.41496e-26
937.512196,3.20279e-26
957.895098,3.003777e-26
978.721154,2.817108e-26
1000.0,2.642018e-26
