energy_eV,sigma_m2
14.01,0.0
14.31372,2.992718e-28
14.624024,6.157945e-26
14.941055,8.51983e-25
15.26496,4.182736e-24
15.595886,1.209318e-23
15.933986,2.560133e-23
16.279415,4.437195e-23
16.632334,6.711201e-23
16.992903,9.213722e-23
17.361288,1.178046e-22
17.73766,1.427484e-22
18.122191,1.659623e-22
18.515059,1.867889e-22
18.916443,2.04866e-22
19.326529,2.200593e-22
19.745505,2.323989e-22
20.173563,2.420248e-22
20.610902,2.491445e-22
21.057722,2.540016e-22
21.514228,2.568531e-22
21.98063,2.579544e-22
22.457144,2.575493e-22
22.943988,2.558648e-22
23.441386,2.531071e-22
23.949567,2.494615e-22
24.468765,2.450919e-22
24.999218,2.401422e-22
25.541171,2.347372e-22
26.094873,2.289849e-22
26.660579,2.229775e-22
27.238548,2.167937e-22
27.829047,2.105e-22
28.432347,2.041522e-22
29.048726,1.977972e-22
29.678468,1.914734e-22
30.321861,1.852126e-22
30.979203,1.790407e-22
31.650795,1.729783e-22
32.336946,1.67042e-22
33.037972,1.612444e-22
33.754196,1.555951e-22
34.485946,1.501013e-22
35.23356,1.447676e-22
35.997381,1.39597e-22
36.777761,1.345909e-22
37.575059,1.297495e-22
38.389641,1.250719e-22
39.221883,1.205562e-22
40.072166,1.162e-22
40.940882,1.120004e-22
41.828431,1.079538e-22
42.735221,1.040565e-22
43.66167,1.003045e-22
44.608202,9.669359e-23
45.575255,9.321941e-23
46.563271,8.987757e-23
47.572707,8.666365e-23
48.604026,8.357324e-23
49.657703,8.060195e-23
50.734222,7.774543e-23
51.834079,7.499942e-23
52.95778,7.235976e-23
54.105841,6.982235e-23
55.278791,6.738323e-23
56.477169,6.503855e-23
57.701526,6.278454e-23
58.952425,6.06176e-23
60.230443,5.853423e-23
61.536167,5.653104e-23
62.870197,5.460478e-23
64.233147,5.275231e-23
65.625645,5.097063e-23
67.04833,4.925682e-23
68.501857,4.760811e-23
69.986895,4.602181e-23
71.504127,4.449537e-23
73.054251,4.302633e-23
74.637979,4.161233e-23
76.256041,4.02511e-23
77.90918,3.894048e-23
79.598157,3.767841e-23
81.32375,3.646288e-23
83.086751,3.529201e-23
84.887972,3.416398e-23
86.728241,3.307704e-23
88.608405,3.202952e-23
90.529329,3.101984e-23
92.491896,3.004646e-23
94.497009,2.910793e-23
96.545591,2.820285e-23
98.638584,2.732988e-23
100.77695,2.648775e-23
102.961673,2.567523e-23
105.193758,2.489115e-23
107.474232,2.413439e-23
109.804145,2.340387e-23
112.184567,2.269858e-23
114.616593,2.201753e-23
117.101343,2.135977e-23
119.63996,2.072441e-23
122.23361,2.011059e-23
124.883488,1.951747e-23
127.590812,1.894428e-23
130.356828,1.839024e-23
133.182807,1.785464e-23
136.07005,1.733679e-23
139.019886,1.6836e-23
142.03367,1.635166e-23
145.112789,1.588314e-23
148.25866,1.542985e-23
151.47273,1.499125e-23
154.756476,1.456678e-23
158.111411,1.415593e-23
161.539076,1.375821e-23
165.04105,1.337313e-23
168.618941,1.300024e-23
172.274397,1.263911e-23
176.009099,1.228931e-23
179.824765,1.195044e-23
183.72315,1.162211e-23
187.706047,1.130396e-23
191.775289,1.099561e-23
195.932747,1.069673e-23
200.180333,1.040699e-23
204.520002,1.012607e-23
208.95375,9.853675e-24
213.483617,9.589499e-24
218.111685,9.333267e-24
222.840084,9.084706e-24
227.67099,8.843557e-24
232.606623,8.60957e-24
237.649255,8.382504e-24
242.801206,8.162126e-24
248.064844,7.948215e-24
253.442592,7.740555e-24
258.936923,7.538939e-24
264.550364,7.343169e-24
270.285498,7.153054e-24
276.144963,6.968408e-24
282.131454,6.789054e-24
288.247725,6.614822e-24
294.49659,6.445545e-24
300.880922,6.281065e-24
307.403659,6.121229e-24
314.067801,5.965889e-24
320.876414,5.814903e-24
327.832629,5.668133e-24
334.939646,5.525447e-24
342.200735,5.386717e-24
349.619236,5.25182e-24
357.198561,5.120637e-24
364.942197,4.993053e-24
372.853705,4.868958e-24
380.936726,4.748245e-24
389.194976,4.63081e-24
397.632256,4.516553e-24
406.252446,4.40538e-24
415.059511,4.297195e-24
424.057502,4.19191e-24
433.250559,4.089438e-24
442.642911,3.989695e-24
452.238878,3.892601e-24
462.042873,3.798075e-24
472.059408,3.706044e-24
482.293088,3.616433e-24
492.748623,3.529172e-24
503.430821,3.444193e-24
514.344597,3.361429e-24
525.49497,3.280816e-24
536.887069,3.202292e-24
548.526136,3.125798e-24
560.417524,3.051274e-24
572.566702,2.978666e-24
584.979261,2.907918e-24
597.660908,2.838977e-24
610.617479,2.771794e-24
623.854932,2.706319e-24
637.379358,2.642503e-24
651.196976,2.5803e-24
665.314145,2.519666e-24
679.737356,2.460558e-24
694.473245,2.402932e-24
709.528591,2.346748e-24
724.910318,2.291967e-24
740.625503,2.238549e-24
756.681374,2.186459e-24
773.085318,2.13566e-24
789.844879,2.086117e-24
806.967767,2.037796e-24
824.461858,1.990664e-24
842.335201,1.944689e-24
860.596016,1.899841e-24
879.252704,1.856089e-24
898.313846,1.813404e-24
917.788211,1.771758e-24
937.684757,1.731123e-24
958.012636,1.691473e-24
978.781199,1.652782e-24
1000.0,1.615025e-24
