energy_eV,sigma_m2
14.06,0.0
14.364547,2.005371e-23
14.67569,7.586987e-23
14.993573,1.442657e-22
15.318341,2.089475e-22
15.650145,2.622849e-22
15.989135,3.020134e-22
16.335467,3.286444e-22
16.689302,3.439021e-22
17.050801,3.49877e-22
17.42013,3.486067e-22
17.797459,3.418932e-22
18.182961,3.31246e-22
18.576813,3.178851e-22
18.979196,3.027715e-22
19.390295,2.866466e-22
19.810299,2.700716e-22
20.2394,2.53463e-22
20.677796,2.371234e-22
21.125687,2.212664e-22
21.58328,2.060374e-22
22.050785,1.915296e-22
22.528416,1.777969e-22
23.016393,1.64864e-22
23.51494,1.52734e-22
24.024286,1.41395e-22
24.544664,1.308237e-22
25.076314,1.209899e-22
25.619479,1.118583e-22
26.17441,1.033913e-22
26.741361,9.55497e-23
27.320593,8.829426e-23
27.912371,8.15863e-23
28.516967,7.538827e-23
29.134659,6.966411e-23
29.765731,6.437951e-23
30.410471,5.950201e-23
31.069178,5.500108e-23
31.742152,5.084812e-23
32.429703,4.701645e-23
33.132147,4.348125e-23
33.849806,4.021947e-23
34.58301,3.720975e-23
35.332096,3.443232e-23
36.097407,3.186895e-23
36.879295,2.950277e-23
37.678119,2.731825e-23
38.494246,2.530109e-23
39.328051,2.343809e-23
40.179917,2.171712e-23
41.050234,2.012701e-23
41.939403,1.865748e-23
42.847832,1.729909e-23
43.775938,1.604312e-23
44.724147,1.48816e-23
45.692895,1.380716e-23
46.682626,1.281304e-23
47.693796,1.189301e-23
48.726868,1.104135e-23
49.782316,1.025279e-23
50.860627,9.522474e-24
51.962294,8.84595e-24
53.087823,8.219105e-24
54.237733,7.638156e-24
55.412549,7.099619e-24
56.612813,6.600285e-24
57.839076,6.137195e-24
59.0919,5.707624e-24
60.37186,5.309058e-24
61.679545,4.93918e-24
63.015556,4.595851e-24
64.380505,4.277101e-24
65.775019,3.981107e-24
67.19974,3.706191e-24
68.65532,3.4508e-24
70.142429,3.213502e-24
71.66175,2.992971e-24
73.21398,2.787986e-24
74.799832,2.597415e-24
76.420034,2.420212e-24
78.075331,2.255409e-24
79.766483,2.102114e-24
81.494265,1.959497e-24
83.259472,1.826793e-24
85.062915,1.703292e-24
86.905421,1.588338e-24
88.787836,1.481322e-24
90.711026,1.38168e-24
92.675873,1.288891e-24
94.68328,1.20247e-24
96.734168,1.121968e-24
98.829479,1.04697e-24
100.970176,9.770889e-25
103.157241,9.119672e-25
105.391679,8.512726e-25
107.674517,7.946966e-25
110.006802,7.419531e-25
112.389605,6.927762e-25
114.824021,6.46919e-25
117.311168,6.041525e-25
119.852187,5.642635e-25
122.448246,5.270541e-25
125.100538,4.923405e-25
127.810279,4.599517e-25
130.578715,4.297286e-25
133.407116,4.015236e-25
136.296782,3.751991e-25
139.24904,3.506272e-25
142.265245,3.27689e-25
145.346782,3.062739e-25
148.495067,2.862787e-25
151.711546,2.676076e-25
154.997695,2.501714e-25
158.355024,2.338869e-25
161.785075,2.186767e-25
165.289422,2.044687e-25
168.869675,1.911958e-25
172.527478,1.787954e-25
176.264511,1.672093e-25
180.082489,1.563832e-25
183.983168,1.462663e-25
187.968337,1.368117e-25
192.039827,1.279751e-25
196.199507,1.197158e-25
200.449288,1.119953e-25
204.791121,1.047781e-25
209.227001,9.803095e-26
213.758965,9.172275e-26
218.389092,8.582459e-26
223.119511,8.030948e-26
227.952393,7.515222e-26
232.889958,7.03293e-26
237.934473,6.581878e-26
243.088255,6.160019e-26
248.35367,5.765441e-26
253.733137,5.396359e-26
259.229126,5.051108e-26
264.84416,4.728131e-26
270.58082,4.425976e-26
276.441738,4.143287e-26
282.429606,3.878796e-26
288.547175,3.63132e-26
294.797254,3.399753e-26
301.182712,3.183063e-26
307.706483,2.980284e-26
314.371562,2.790516e-26
321.18101,2.612915e-26
328.137954,2.446695e-26
335.245589,2.29112e-26
342.507179,2.145502e-26
349.926059,2.009199e-26
357.505635,1.881609e-26
365.249389,1.762172e-26
373.160876,1.650362e-26
381.243731,1.545688e-26
389.501664,1.447691e-26
397.938468,1.355942e-26
406.558018,1.270041e-26
415.364271,1.189611e-26
424.361272,1.114301e-26
433.553153,1.043784e-26
442.944135,9.777521e-27
452.53853,9.159185e-27
462.340745,8.580143e-27
472.355281,8.037883e-27
482.586736,7.530055e-27
493.039811,7.054457e-27
503.719304,6.609034e-27
514.63012,6.191858e-27
525.77727,5.801128e-27
537.165873,5.435159e-27
548.801159,5.092373e-27
560.688471,4.771293e-27
572.833269,4.470538e-27
585.241129,4.188814e-27
597.917749,3.92491e-27
610.868952,3.677695e-27
624.100684,3.446108e-27
637.619022,3.229156e-27
651.430175,3.02591e-27
665.540483,2.8355e-27
679.956429,2.657111e-27
694.684631,2.489983e-27
709.731853,2.3334e-27
725.105006,2.186694e-27
740.811149,2.049241e-27
756.857496,1.920454e-27
773.251414,1.799784e-27
790.000433,1.686718e-27
807.112244,1.580776e-27
824.594706,1.481506e-27
842.455847,1.388486e-27
860.703869,1.301323e-27
879.347152,1.219645e-27
898.394259,1.143107e-27
917.853935,1.071384e-27
937.735118,1.004173e-27
958.046938,9.411871e-28
978.798722,8.821615e-28
1000.0,8.268461e-28
