energy_eV,sigma_m2
13.08,0.0
13.368172,2.087252e-22
13.662693,2.767466e-22
13.963703,3.179638e-22
14.271344,3.4463e-22
14.585763,3.618824e-22
14.907109,3.725345e-22
15.235535,3.783483e-22
15.571197,3.805188e-22
15.914254,3.799e-22
16.264869,3.771242e-22
16.623209,3.72672e-22
16.989443,3.669154e-22
17.363746,3.60147e-22
17.746295,3.52599e-22
18.137273,3.444577e-22
18.536864,3.358734e-22
18.945259,3.269681e-22
19.362652,3.178412e-22
19.78924,3.08574e-22
20.225227,2.992334e-22
20.670819,2.898741e-22
21.126228,2.805414e-22
21.591671,2.712723e-22
22.067368,2.620974e-22
22.553545,2.530418e-22
23.050433,2.441262e-22
23.558269,2.353673e-22
24.077293,2.267787e-22
24.607752,2.183714e-22
25.149898,2.10154e-22
25.703988,2.021334e-22
26.270285,1.943146e-22
26.849059,1.867015e-22
27.440584,1.792966e-22
28.045142,1.721013e-22
28.663018,1.651164e-22
29.294508,1.583417e-22
29.93991,1.517765e-22
30.599531,1.454192e-22
31.273685,1.392681e-22
31.962691,1.333209e-22
32.666877,1.275748e-22
33.386577,1.220269e-22
34.122134,1.166738e-22
34.873896,1.11512e-22
35.64222,1.065378e-22
36.427472,1.017472e-22
37.230024,9.713607e-23
38.050257,9.270032e-23
38.888561,8.843562e-23
39.745335,8.43376e-23
40.620984,8.040183e-23
41.515926,7.662384e-23
42.430584,7.299914e-23
43.365394,6.952323e-23
44.320798,6.619162e-23
45.297252,6.299982e-23
46.295219,5.994339e-23
47.315172,5.701792e-23
48.357596,5.421902e-23
49.422987,5.15424e-23
50.51185,4.89838e-23
51.624702,4.653904e-23
52.762071,4.4204e-23
53.924499,4.197465e-23
55.112537,3.984705e-23
56.326749,3.781733e-23
57.567712,3.588172e-23
58.836015,3.403653e-23
60.132261,3.227818e-23
61.457065,3.060317e-23
62.811056,2.900811e-23
64.194878,2.748969e-23
65.609188,2.604472e-23
67.054657,2.46701e-23
68.531972,2.33628e-23
70.041834,2.211994e-23
71.584961,2.093869e-23
73.162086,1.981634e-23
74.773956,1.875027e-23
76.421339,1.773794e-23
78.105016,1.677693e-23
79.825787,1.586488e-23
81.584469,1.499953e-23
83.381897,1.417871e-23
85.218926,1.340033e-23
87.096427,1.266239e-23
89.015292,1.196296e-23
90.976433,1.13002e-23
92.98078,1.067233e-23
95.029287,1.007765e-23
97.122925,9.51455e-24
99.262689,8.981463e-24
101.449595,8.476904e-24
103.684682,7.999449e-24
105.969011,7.547739e-24
108.303668,7.120474e-24
110.689761,6.716415e-24
113.128422,6.334376e-24
115.620812,5.97323e-24
118.168112,5.631898e-24
120.771533,5.309355e-24
123.432311,5.004621e-24
126.151711,4.716767e-24
128.931022,4.444904e-24
131.771567,4.188188e-24
134.674692,3.945818e-24
137.641778,3.717028e-24
140.674234,3.501094e-24
143.773498,3.297325e-24
146.941045,3.105066e-24
150.178377,2.923695e-24
153.487032,2.75262e-24
156.868582,2.59128e-24
160.324633,2.439144e-24
163.856825,2.295706e-24
167.466838,2.160488e-24
171.156384,2.033036e-24
174.927216,1.912919e-24
178.781126,1.799731e-24
182.719943,1.693084e-24
186.745537,1.592614e-24
190.859822,1.497974e-24
195.064751,1.408836e-24
199.362321,1.32489e-24
203.754572,1.245843e-24
208.243592,1.171417e-24
212.831511,1.10135e-24
217.520509,1.035393e-24
222.312813,9.733116e-25
227.210699,9.148844e-25
232.216492,8.599017e-25
237.33257,8.081655e-25
242.561363,7.594887e-25
247.905355,7.136947e-25
253.367082,6.706167e-25
258.94914,6.300974e-25
264.654179,5.919881e-25
270.484908,5.561486e-25
276.444097,5.224465e-25
282.534576,4.907569e-25
288.759238,4.609622e-25
295.121038,4.329512e-25
301.622998,4.066192e-25
308.268206,3.818674e-25
315.059818,3.586028e-25
322.001059,3.367375e-25
329.095226,3.161889e-25
336.345689,2.96879e-25
343.75589,2.787344e-25
351.329349,2.616859e-25
359.069662,2.456684e-25
366.980507,2.306204e-25
375.065639,2.164842e-25
383.328899,2.032053e-25
391.774211,1.907325e-25
400.405585,1.790176e-25
409.227122,1.680151e-25
418.243011,1.576822e-25
427.457533,1.479789e-25
436.875065,1.388671e-25
446.500079,1.303113e-25
456.337147,1.22278e-25
466.39094,1.147357e-25
476.666234,1.076546e-25
487.167907,1.01007e-25
497.900949,9.476653e-26
508.870455,8.890858e-26
520.081636,8.340995e-26
531.539816,7.824881e-26
543.250437,7.340468e-26
555.219061,6.885827e-26
567.451371,6.459146e-26
579.953178,6.058722e-26
592.730418,5.682954e-26
605.78916,5.330338e-26
619.135606,4.99946e-26
632.776094,4.688991e-26
646.717103,4.397684e-26
660.965252,4.124365e-26
675.52731,3.867934e-26
690.410192,3.627353e-26
705.620967,3.401652e-26
721.166857,3.189918e-26
737.055247,2.991291e-26
753.293682,2.804967e-26
769.889874,2.630189e-26
786.851705,2.466247e-26
804.187231,2.312472e-26
821.904685,2.16824e-26
840.01248,2.032961e-26
858.519218,1.906083e-26
877.433686,1.787088e-26
896.764869,1.675489e-26
916.521947,1.570829e-26
936.714304,1.472679e-26
957.351528,1.380636e-26
978.443421,1.294323e-26
1000.0,1.213384e-26
