energy_eV,sigma_m2
14.241,0.0
14.548532,2.520122e-23
14.862705,3.529968e-23
15.183663,4.211127e-23
15.511552,4.70332e-23
15.846521,5.066065e-23
16.188725,5.332556e-23
16.538317,5.524083e-23
16.89546,5.65553e-23
17.260315,5.737918e-23
17.633048,5.779755e-23
18.013831,5.787802e-23
18.402837,5.767561e-23
18.800243,5.723587e-23
19.206232,5.6597e-23
19.620987,5.57914e-23
20.044699,5.484679e-23
20.477561,5.378701e-23
20.919771,5.263269e-23
21.37153,5.140174e-23
21.833045,5.010977e-23
22.304526,4.877039e-23
22.786189,4.73955e-23
23.278253,4.59955e-23
23.780943,4.457948e-23
24.294489,4.315536e-23
24.819124,4.173007e-23
25.355089,4.030962e-23
25.902628,3.889923e-23
26.461992,3.750341e-23
27.033434,3.612603e-23
27.617217,3.477041e-23
28.213606,3.343936e-23
28.822874,3.213524e-23
29.4453,3.086e-23
30.081166,2.961525e-23
30.730764,2.840229e-23
31.39439,2.72221e-23
32.072347,2.607544e-23
32.764944,2.496285e-23
33.472498,2.388463e-23
34.195332,2.284096e-23
34.933774,2.183182e-23
35.688164,2.085707e-23
36.458844,1.991647e-23
37.246167,1.900964e-23
38.050492,1.813614e-23
38.872186,1.729543e-23
39.711625,1.648694e-23
40.569191,1.570999e-23
41.445276,1.496391e-23
42.34028,1.424794e-23
43.254612,1.356133e-23
44.188688,1.290329e-23
45.142936,1.2273e-23
46.117791,1.166964e-23
47.113697,1.109239e-23
48.13111,1.054041e-23
49.170493,1.001286e-23
50.232322,9.508909e-24
51.317081,9.027738e-24
52.425266,8.568525e-24
53.557381,8.130464e-24
54.713944,7.71276e-24
55.895483,7.314633e-24
57.102537,6.935318e-24
58.335657,6.574067e-24
59.595406,6.23015e-24
60.88236,5.902854e-24
62.197104,5.591487e-24
63.540241,5.295376e-24
64.912382,5.013867e-24
66.314155,4.746327e-24
67.746199,4.492142e-24
69.209167,4.250721e-24
70.703728,4.021489e-24
72.230564,3.803895e-24
73.790371,3.597406e-24
75.383863,3.401508e-24
77.011765,3.215707e-24
78.674822,3.03953e-24
80.373792,2.872519e-24
82.109451,2.714236e-24
83.882592,2.564262e-24
85.694023,2.422192e-24
87.544572,2.287641e-24
89.435083,2.16024e-24
91.366419,2.039633e-24
93.339463,1.925483e-24
95.355114,1.817466e-24
97.414292,1.715274e-24
99.517938,1.61861e-24
101.667012,1.527193e-24
103.862495,1.440755e-24
106.105389,1.359038e-24
108.396718,1.281799e-24
110.737528,1.208805e-24
113.128887,1.139834e-24
115.571888,1.074675e-24
118.067644,1.013127e-24
120.617296,9.549996e-25
123.222007,9.001106e-25
125.882967,8.482873e-25
128.60139,7.993657e-25
131.378516,7.531899e-25
134.215614,7.096118e-25
137.113979,6.684908e-25
140.074934,6.296936e-25
143.09983,5.930936e-25
146.190048,5.585707e-25
149.346999,5.260111e-25
152.572123,4.953068e-25
155.866894,4.663555e-25
159.232815,4.390603e-25
162.671422,4.133293e-25
166.184285,3.890757e-25
169.773009,3.662169e-25
173.43923,3.446752e-25
177.184622,3.243766e-25
181.010896,3.052514e-25
184.919798,2.872335e-25
188.913111,2.702604e-25
192.99266,2.542731e-25
197.160305,2.392157e-25
201.417951,2.250354e-25
205.767539,2.116822e-25
210.211057,1.99109e-25
214.750531,1.872713e-25
219.388035,1.761268e-25
224.125684,1.65636e-25
228.965643,1.557611e-25
233.910119,1.464668e-25
238.961371,1.377196e-25
244.121704,1.294879e-25
249.393473,1.217419e-25
254.779086,1.144533e-25
260.280999,1.075958e-25
265.901726,1.011441e-25
271.643832,9.50748e-26
277.509937,8.936548e-26
283.50272,8.399515e-26
289.624916,7.894401e-26
295.87932,7.419335e-26
302.268787,6.972558e-26
308.796233,6.552409e-26
315.464638,6.157324e-26
322.277047,5.785827e-26
329.236569,5.43653e-26
336.34638,5.108123e-26
343.609727,4.799372e-26
351.029924,4.509117e-26
358.610359,4.236262e-26
366.354493,3.979777e-26
374.26586,3.738691e-26
382.348071,3.51209e-26
390.604817,3.299114e-26
399.039866,3.098952e-26
407.657068,2.910841e-26
416.460358,2.734064e-26
425.453753,2.567944e-26
434.641359,2.411845e-26
444.02737,2.265169e-26
453.616071,2.127352e-26
463.411837,1.997865e-26
473.419142,1.876207e-26
483.642553,1.761911e-26
494.086737,1.654533e-26
504.756462,1.55366e-26
515.656597,1.4589e-26
526.792119,1.369886e-26
538.168111,1.286272e-26
549.789766,1.207733e-26
561.662388,1.133964e-26
573.791398,1.064676e-26
586.182332,9.995999e-27
598.840846,9.38481e-27
611.772719,8.810805e-27
624.983854,8.271736e-27
638.48028,7.765491e-27
652.26816,7.290084e-27
666.353788,6.843648e-27
680.743591,6.424429e-27
695.444141,6.030778e-27
710.462147,5.661144e-27
725.804463,5.314071e-27
741.478095,4.988188e-27
757.490197,4.68221e-27
773.848077,4.394927e-27
790.559203,4.125203e-27
807.631203,3.871971e-27
825.07187,3.634226e-27
842.889166,3.411027e-27
861.091224,3.201487e-27
879.686352,3.004775e-27
898.683038,2.82011e-27
918.089955,2.646756e-27
937.915962,2.484023e-27
958.170108,2.331265e-27
978.861639,2.187872e-27
1000.0,2.053272e-27
