energy_eV,sigma_m2
15.0,0.0
15.319925,2.538115e-22
15.646673,4.884308e-22
15.98039,7.058132e-22
16.321225,9.07991e-22
16.669329,1.096634e-21
17.024857,1.273133e-21
17.387969,1.438655e-21
17.758825,1.594194e-21
18.137591,1.740601e-21
18.524435,1.87861e-21
18.91953,2.008862e-21
19.323051,2.131916e-21
19.735179,2.248265e-21
20.156097,2.358348e-21
20.585993,2.462554e-21
21.025057,2.561232e-21
21.473486,2.654696e-21
21.931479,2.743229e-21
22.399241,2.827088e-21
22.876979,2.906508e-21
23.364906,2.981703e-21
23.86324,3.052868e-21
24.372203,3.120185e-21
24.892021,3.18382e-21
25.422925,3.243927e-21
25.965153,3.300651e-21
26.518946,3.354125e-21
27.084551,3.404473e-21
27.662218,3.451814e-21
28.252207,3.496257e-21
28.854779,3.537904e-21
29.470202,3.576855e-21
30.098752,3.613202e-21
30.740707,3.647032e-21
31.396355,3.678429e-21
32.065986,3.707471e-21
32.749899,3.734236e-21
33.448399,3.758794e-21
34.161797,3.781217e-21
34.890411,3.80157e-21
35.634564,3.819917e-21
36.394589,3.83632e-21
37.170824,3.850839e-21
37.963615,3.863531e-21
38.773315,3.874452e-21
39.600284,3.883655e-21
40.444892,3.891192e-21
41.307513,3.897116e-21
42.188532,3.901473e-21
43.088342,3.904314e-21
44.007344,3.905683e-21
44.945946,3.905627e-21
45.904567,3.904191e-21
46.883634,3.901416e-21
47.883583,3.897346e-21
48.904859,3.892023e-21
49.947917,3.885485e-21
51.013222,3.877774e-21
52.101247,3.868927e-21
53.212479,3.858983e-21
54.347411,3.847978e-21
55.50655,3.835949e-21
56.690411,3.822933e-21
57.899522,3.808962e-21
59.134421,3.794073e-21
60.395658,3.778298e-21
61.683795,3.76167e-21
62.999406,3.744222e-21
64.343077,3.725986e-21
65.715406,3.706992e-21
67.117005,3.68727e-21
68.548497,3.666852e-21
70.010521,3.645765e-21
71.503727,3.624039e-21
73.028781,3.601702e-21
74.586361,3.578781e-21
76.177163,3.555303e-21
77.801893,3.531295e-21
79.461276,3.506782e-21
81.15605,3.481791e-21
82.886972,3.456345e-21
84.654811,3.430469e-21
86.460355,3.404187e-21
88.304409,3.377522e-21
90.187792,3.350497e-21
92.111346,3.323133e-21
94.075925,3.295453e-21
96.082406,3.267478e-21
98.131681,3.239228e-21
100.224664,3.210724e-21
102.362287,3.181984e-21
104.545502,3.153029e-21
106.77528,3.123877e-21
109.052617,3.094546e-21
111.378525,3.065053e-21
113.754041,3.035417e-21
116.180222,3.005654e-21
118.65815,2.975779e-21
121.188928,2.94581e-21
123.773683,2.91576e-21
126.413567,2.885646e-21
129.109755,2.855482e-21
131.863448,2.825281e-21
134.675872,2.795058e-21
137.548281,2.764825e-21
140.481954,2.734595e-21
143.478196,2.704381e-21
146.538344,2.674194e-21
149.663759,2.644046e-21
152.855835,2.613949e-21
156.115991,2.583912e-21
159.445682,2.553946e-21
162.846389,2.524061e-21
166.319627,2.494268e-21
169.866944,2.464574e-21
173.489919,2.434988e-21
177.190166,2.40552e-21
180.969333,2.376178e-21
184.829103,2.346969e-21
188.771195,2.3179e-21
192.797366,2.28898e-21
196.909408,2.260214e-21
201.109153,2.23161e-21
205.398472,2.203173e-21
209.779274,2.174909e-21
214.253512,2.146825e-21
218.823177,2.118925e-21
223.490306,2.091215e-21
228.256977,2.063699e-21
233.125313,2.036382e-21
238.097482,2.009269e-21
243.175699,1.982362e-21
248.362226,1.955667e-21
253.659372,1.929186e-21
259.069498,1.902923e-21
264.595013,1.876881e-21
270.238378,1.851063e-21
276.002106,1.825472e-21
281.888765,1.800109e-21
287.900976,1.774978e-21
294.041417,1.750081e-21
300.312824,1.725418e-21
306.717989,1.700993e-21
313.259766,1.676806e-21
319.941068,1.652859e-21
326.76487,1.629153e-21
333.734213,1.60569e-21
340.8522,1.582469e-21
348.122002,1.559492e-21
355.546856,1.53676e-21
363.13007,1.514272e-21
370.875021,1.492029e-21
378.785159,1.470032e-21
386.864006,1.44828e-21
395.115162,1.426773e-21
403.542301,1.405512e-21
412.149177,1.384495e-21
420.939622,1.363723e-21
429.917554,1.343195e-21
439.086969,1.322911e-21
448.451952,1.302869e-21
458.016675,1.28307e-21
467.785397,1.263511e-21
477.762469,1.244193e-21
487.952336,1.225115e-21
498.359535,1.206274e-21
508.988702,1.187671e-21
519.844571,1.169304e-21
530.931978,1.151171e-21
542.25586,1.133271e-21
553.821261,1.115604e-21
565.633333,1.098167e-21
577.697337,1.080959e-21
590.018645,1.063978e-21
602.602746,1.047223e-21
615.455245,1.030693e-21
628.581866,1.014385e-21
641.988455,9.982974e-22
655.680985,9.824294e-22
669.665552,9.667787e-22
683.948387,9.513435e-22
698.535851,9.36122e-22
713.434441,9.211124e-22
728.650793,9.063127e-22
744.191683,8.917211e-22
760.064035,8.773355e-22
776.274917,8.631542e-22
792.831549,8.491751e-22
809.741307,8.353961e-22
827.011721,8.218155e-22
844.650485,8.08431e-22
862.665453,7.952408e-22
881.06465,7.822428e-22
899.85627,7.69435e-22
919.048685,7.568153e-22
938.650441,7.443817e-22
958.670269,7.321321e-22
979.117086,7.200645e-22
1000.0,7.081769e-22
