energy_eV,sigma_m2
13.3,0.0
13.59188,1.674595e-28
13.890165,2.985975e-26
14.194996,3.798972e-25
14.506517,1.78154e-24
14.824875,5.046154e-24
15.15022,1.06483e-23
15.482704,1.861946e-23
15.822485,2.865571e-23
16.169723,4.027619e-23
16.524581,5.295122e-23
16.887227,6.618226e-23
17.257831,7.954175e-23
17.636569,9.268649e-23
18.023618,1.053558e-22
18.419162,1.173622e-22
18.823386,1.285798e-22
19.236481,1.389316e-22
19.658641,1.483794e-22
20.090067,1.569136e-22
20.53096,1.645464e-22
20.98153,1.713047e-22
21.441987,1.772262e-22
21.912549,1.82355e-22
22.393439,1.867395e-22
22.884882,1.904294e-22
23.38711,1.934752e-22
23.900359,1.959264e-22
24.424873,1.978309e-22
24.960897,1.992347e-22
25.508685,2.001813e-22
26.068495,2.007117e-22
26.64059,2.008643e-22
27.22524,2.00675e-22
27.822721,2.001768e-22
28.433314,1.994006e-22
29.057307,1.983746e-22
29.694994,1.971249e-22
30.346676,1.956755e-22
31.012659,1.940484e-22
31.693258,1.922637e-22
32.388793,1.903399e-22
33.099593,1.882938e-22
33.825991,1.861408e-22
34.568331,1.83895e-22
35.326962,1.815691e-22
36.102242,1.791748e-22
36.894536,1.767227e-22
37.704218,1.742224e-22
38.531669,1.716828e-22
39.377279,1.691116e-22
40.241446,1.665163e-22
41.124579,1.639032e-22
42.027092,1.612783e-22
42.949412,1.58647e-22
43.891973,1.560141e-22
44.85522,1.533839e-22
45.839605,1.507604e-22
46.845594,1.48147e-22
47.87366,1.455471e-22
48.924288,1.429633e-22
49.997973,1.403982e-22
51.09522,1.378542e-22
52.216548,1.353331e-22
53.362484,1.328367e-22
54.533569,1.303667e-22
55.730354,1.279244e-22
56.953403,1.255109e-22
58.203294,1.231274e-22
59.480614,1.207747e-22
60.785966,1.184535e-22
62.119966,1.161645e-22
63.483241,1.139083e-22
64.876434,1.116852e-22
66.300202,1.094956e-22
67.755216,1.073397e-22
69.242161,1.052177e-22
70.761738,1.031298e-22
72.314664,1.010759e-22
73.901671,9.905607e-23
75.523505,9.707022e-23
77.180932,9.511824e-23
78.874733,9.32e-23
80.605705,9.13153e-23
82.374665,8.946392e-23
84.182447,8.764562e-23
86.029901,8.586011e-23
87.9179,8.410709e-23
89.847332,8.238625e-23
91.819108,8.069724e-23
93.834155,7.90397e-23
95.893425,7.741327e-23
97.997887,7.581756e-23
100.148533,7.425217e-23
102.346377,7.271671e-23
104.592455,7.121075e-23
106.887824,6.973388e-23
109.233567,6.828568e-23
111.63079,6.686573e-23
114.080622,6.547358e-23
116.584217,6.41088e-23
119.142756,6.277097e-23
121.757444,6.145965e-23
124.429514,6.01744e-23
127.160224,5.891479e-23
129.950863,5.768039e-23
132.802744,5.647076e-23
135.717212,5.528548e-23
138.695641,5.412411e-23
141.739433,5.298625e-23
144.850025,5.187146e-23
148.02888,5.077934e-23
151.277499,4.970947e-23
154.597411,4.866144e-23
157.990181,4.763484e-23
161.457409,4.662929e-23
165.000728,4.564439e-23
168.621808,4.467975e-23
172.322356,4.373498e-23
176.104115,4.28097e-23
179.968868,4.190355e-23
183.918436,4.101615e-23
187.954682,4.014714e-23
192.079505,3.929617e-23
196.294852,3.846288e-23
200.602708,3.764692e-23
205.005103,3.684795e-23
209.504113,3.606565e-23
214.101857,3.529967e-23
218.800503,3.45497e-23
223.602264,3.381541e-23
228.509404,3.309649e-23
233.524236,3.239264e-23
238.649122,3.170355e-23
243.886478,3.102891e-23
249.238772,3.036845e-23
254.708527,2.972187e-23
260.29832,2.908889e-23
266.010786,2.846923e-23
271.848617,2.786263e-23
277.814564,2.726881e-23
283.911439,2.668751e-23
290.142114,2.611848e-23
296.509527,2.556147e-23
303.016679,2.501622e-23
309.666635,2.44825e-23
316.46253,2.396007e-23
323.407567,2.344869e-23
330.505019,2.294813e-23
337.75823,2.245818e-23
345.170619,2.19786e-23
352.745679,2.15092e-23
360.48698,2.104974e-23
368.39817,2.060004e-23
376.482979,2.015987e-23
384.745215,1.972905e-23
393.188773,1.930738e-23
401.817632,1.889467e-23
410.635858,1.849073e-23
419.647608,1.809537e-23
428.857128,1.770842e-23
438.268759,1.73297e-23
447.886936,1.695904e-23
457.716193,1.659627e-23
467.76116,1.624122e-23
478.026573,1.589373e-23
488.517269,1.555364e-23
499.238192,1.52208e-23
510.194395,1.489505e-23
521.39104,1.457624e-23
532.833406,1.426423e-23
544.526884,1.395887e-23
556.476985,1.366002e-23
568.689342,1.336755e-23
581.169708,1.308132e-23
593.923967,1.280119e-23
606.958129,1.252705e-23
620.278337,1.225875e-23
633.890867,1.199619e-23
647.802136,1.173923e-23
662.0187,1.148776e-23
676.547258,1.124166e-23
691.394658,1.100081e-23
706.567896,1.076511e-23
722.074124,1.053445e-23
737.920649,1.030872e-23
754.114939,1.008782e-23
770.664627,9.871632e-24
787.577511,9.660069e-24
804.861564,9.453031e-24
822.524929,9.25042e-24
840.575931,9.052142e-24
859.023078,8.858105e-24
877.875063,8.668218e-24
897.140771,8.482394e-24
916.829281,8.300546e-24
936.949872,8.122589e-24
957.512027,7.948441e-24
978.525435,7.778019e-24
1000.0,7.611245e-24
