energy_eV,sigma_m2
13.09,0.0
13.378341,1.004174e-28
13.673033,2.030156e-26
13.974217,2.838859e-25
14.282035,1.433034e-24
14.596634,4.305703e-24
14.918163,9.535566e-24
15.246774,1.735908e-23
15.582623,2.764231e-23
15.925871,4.000351e-23
16.276679,5.394059e-23
16.635215,6.892727e-23
17.001648,8.44727e-23
17.376153,1.001521e-22
17.758908,1.156177e-22
18.150094,1.305977e-22
18.549896,1.448896e-22
18.958505,1.583502e-22
19.376115,1.708853e-22
19.802924,1.824404e-22
20.239135,1.92992e-22
20.684954,2.025402e-22
21.140593,2.111031e-22
21.606269,2.187113e-22
22.082203,2.254046e-22
22.568621,2.312288e-22
23.065753,2.362332e-22
23.573835,2.404688e-22
24.09311,2.439871e-22
24.623823,2.468393e-22
25.166226,2.49075e-22
25.720577,2.507421e-22
26.287139,2.518864e-22
26.866181,2.525514e-22
27.457978,2.527782e-22
28.062811,2.526052e-22
28.680966,2.520685e-22
29.312739,2.512017e-22
29.958427,2.500362e-22
30.618339,2.48601e-22
31.292787,2.469229e-22
31.982091,2.450268e-22
32.686579,2.429357e-22
33.406585,2.406708e-22
34.142451,2.382515e-22
34.894527,2.356958e-22
35.663169,2.330201e-22
36.448742,2.302396e-22
37.25162,2.273681e-22
38.072183,2.244185e-22
38.91082,2.214023e-22
39.767932,2.183302e-22
40.643923,2.15212e-22
41.53921,2.120565e-22
42.454218,2.08872e-22
43.389382,2.056658e-22
44.345145,2.024446e-22
45.321961,1.992147e-22
46.320294,1.959816e-22
47.340618,1.927503e-22
48.383417,1.895256e-22
49.449187,1.863115e-22
50.538432,1.831118e-22
51.651672,1.799299e-22
52.789433,1.767688e-22
53.952256,1.736314e-22
55.140694,1.7052e-22
56.35531,1.674368e-22
57.596681,1.643839e-22
58.865396,1.613629e-22
60.162058,1.583753e-22
61.487283,1.554225e-22
62.841699,1.525056e-22
64.225949,1.496257e-22
65.640691,1.467837e-22
67.086597,1.439802e-22
68.564352,1.412158e-22
70.074658,1.384911e-22
71.618233,1.358065e-22
73.19581,1.331623e-22
74.808136,1.305586e-22
76.455978,1.279957e-22
78.140118,1.254736e-22
79.861356,1.229923e-22
81.620508,1.205517e-22
83.41841,1.181518e-22
85.255916,1.157924e-22
87.133897,1.134734e-22
89.053246,1.111944e-22
91.014873,1.089552e-22
93.01971,1.067555e-22
95.068709,1.04595e-22
97.162843,1.024732e-22
99.303105,1.0039e-22
101.490512,9.834473e-23
103.726102,9.63371e-23
106.010937,9.436665e-23
108.346101,9.243293e-23
110.732703,9.053548e-23
113.171876,8.867383e-23
115.664779,8.684749e-23
118.212593,8.505599e-23
120.816531,8.329882e-23
123.477826,8.15755e-23
126.197744,7.98855e-23
128.977574,7.822834e-23
131.818638,7.660351e-23
134.722283,7.501049e-23
137.689889,7.344878e-23
140.722864,7.191787e-23
143.822648,7.041725e-23
146.990712,6.894642e-23
150.228562,6.750488e-23
153.537733,6.609212e-23
156.919797,6.470766e-23
160.37636,6.335099e-23
163.909063,6.202163e-23
167.519583,6.07191e-23
171.209634,5.94429e-23
174.980967,5.819258e-23
178.835374,5.696765e-23
182.774684,5.576765e-23
186.800768,5.459212e-23
190.915536,5.344061e-23
195.120943,5.231267e-23
199.418985,5.120786e-23
203.811702,5.012574e-23
208.301181,4.906587e-23
212.889551,4.802784e-23
217.578992,4.701123e-23
222.371731,4.601562e-23
227.270041,4.50406e-23
232.27625,4.408578e-23
237.392733,4.315077e-23
242.62192,4.223517e-23
247.966293,4.133861e-23
253.42839,4.046071e-23
259.010804,3.96011e-23
264.716185,3.875942e-23
270.547241,3.793531e-23
276.506742,3.712843e-23
282.597515,3.633842e-23
288.822454,3.556495e-23
295.184513,3.480769e-23
301.686713,3.406631e-23
308.332141,3.334049e-23
315.123951,3.262992e-23
322.065369,3.193428e-23
329.159689,3.125328e-23
336.41028,3.058661e-23
343.820583,2.993398e-23
351.394118,2.929511e-23
359.134479,2.866972e-23
367.045342,2.805753e-23
375.130462,2.745826e-23
383.393678,2.687165e-23
391.838912,2.629745e-23
400.470174,2.573539e-23
409.291562,2.518523e-23
418.307264,2.464672e-23
427.52156,2.411961e-23
436.938825,2.360368e-23
446.563529,2.309868e-23
456.400242,2.26044e-23
466.453634,2.212061e-23
476.728477,2.164709e-23
487.229651,2.118362e-23
497.96214,2.073001e-23
508.93104,2.028603e-23
520.141559,1.98515e-23
531.599017,1.942621e-23
543.308856,1.900997e-23
555.276635,1.860259e-23
567.508034,1.820388e-23
580.008862,1.781366e-23
592.785052,1.743176e-23
605.842671,1.7058e-23
619.187918,1.669221e-23
632.827128,1.633421e-23
646.766777,1.598386e-23
661.013483,1.564097e-23
675.574009,1.530541e-23
690.455268,1.497701e-23
705.664326,1.465562e-23
721.208402,1.434109e-23
737.094876,1.403328e-23
753.331291,1.373205e-23
769.925355,1.343726e-23
786.884946,1.314877e-23
804.218115,1.286645e-23
821.933093,1.259016e-23
840.038288,1.231978e-23
858.542297,1.205519e-23
877.453905,1.179626e-23
896.782089,1.154287e-23
916.536027,1.12949e-23
936.725096,1.105224e-23
957.358881,1.081478e-23
978.447178,1.05824e-23
1000.0,1.0355e-23
