time_s,step_id,self_bias_V,plasma_potential_V,total_absorbed_power_W,electron_density_m3,mean_electron_energy_eV,port_dc_series_drive_absorbed_power_W,port_dc_series_drive_source_voltage_V,port_dc_series_drive_gap_voltage_V,port_dc_series_drive_current_A,port_dc_series_drive_delivered_power_W,port_dc_series_drive_ballast_resistance_ohm,port_dc_series_drive_plasma_resistance_ohm,port_dc_series_drive_plasma_conductance_S,port_dc_series_drive_conductance_multiplier,port_dc_series_drive_electron_mobility_m2_V_s,port_dc_series_drive_electric_field_V_m,port_dc_series_drive_reduced_field_Td,port_dc_series_drive_gap_m,port_dc_series_drive_electrode_area_m2,port_dc_series_drive_waveform_multiplier,ne_plasma_m3,mean_energy_plasma_eV,pabs_plasma_W,Tg_plasma_K,pressure_plasma_Pa,total_density_plasma_m3,electronegativity_plasma,residence_time_plasma_s,debye_length_plasma_m,EoverN_plasma_Td,ion_loss_family_plasma,ion_loss_area_plasma_m2,ion_loss_h_factor_plasma,ion_loss_characteristic_length_plasma_m,ambipolar_loss_rate_plasma_s,warning_high_electronegativity_plasma,warning_ion_ion_afterglow_plasma,warning_pressure_deviation_plasma,warning_debye_ratio_plasma,film_wall_m
0.0,dc_series_circuit,0.0,49.9909415459916,0.0018113625793235067,2000000000000.0002,3.0,0.0018113625793235067,1000.0,999.8188309198321,1.8116908016795956e-06,0.0018113625793235067,100000.0,551870567.534434,1.8120190835102019e-09,1.0,0.45,249954.707729958,38.82691120185857,0.004,5.0265482457e-05,1.0,2000000000000.0,3.0,0.0018113625793235067,300.0,26664.473680008283,6.437666556334081e+24,0.0,inf,0.009104682332231951,38.82691120185857,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,1,0.0
5.025125628140704e-06,dc_series_circuit,0.0,5.593802116742889,0.9935979348634689,8.762009494232482e+16,0.8651387262455209,0.9935979348634689,1000.0,111.87604233485779,0.008881239576651422,0.9935979348634689,100000.0,12596.894990759778,7.938464206723416e-05,1.0,0.45,27969.010583714447,4.344588327063762,0.004,5.0265482457e-05,1.0,8.762009494232483e+16,0.8651387262455209,0.9935979348634689,300.0,26664.473307757005,6.437666466460581e+24,0.0,inf,2.3359319388782502e-05,4.344588327063762,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
1.0050251256281408e-05,dc_series_circuit,0.0,5.343140817183268,0.954431548267654,9.224838747378672e+16,0.8475560688024899,0.954431548267654,1000.0,106.86281634366534,0.008931371836563347,0.954431548267654,100000.0,11964.882696540433,8.35779192627725e-05,1.0,0.45,26715.704085916335,4.1499049782692605,0.004,5.0265482457e-05,1.0,9.224838747378672e+16,0.84755606880249,0.954431548267654,300.0,26664.47327613226,6.437666458825344e+24,0.0,inf,2.2533258316122154e-05,4.1499049782692605,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
1.5075376884422112e-05,dc_series_circuit,0.0,5.250610236439076,0.9398464158678199,9.406857494105107e+16,0.838367955152928,0.9398464158678199,1000.0,105.01220472878153,0.008949877952712184,0.9398464158678199,100000.0,11733.367235131791,8.522702647589704e-05,1.0,0.45,26253.05118219538,4.0780384274330785,0.004,5.0265482457e-05,1.0,9.406857494105107e+16,0.838367955152928,0.9398464158678199,300.0,26664.473255929137,6.437666453947657e+24,0.0,inf,2.2192908399226033e-05,4.0780384274330785,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
2.0100502512562815e-05,dc_series_circuit,0.0,5.215364186215373,0.9342727428636428,9.477889367228026e+16,0.8348464004630961,0.9342727428636428,1000.0,104.30728372430745,0.008956927162756926,0.9342727428636428,100000.0,11645.431723283307,8.587058202407807e-05,1.0,0.45,26076.82093107686,4.050663564656572,0.004,5.0265482457e-05,1.0,9.477889367228026e+16,0.8348464004630962,0.9342727428636428,300.0,26664.47324024264,6.437666450160429e+24,0.0,inf,2.206310541872951e-05,4.050663564656572,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
2.5125628140703518e-05,dc_series_circuit,0.0,5.201779040130911,0.9321217872968011,9.50552471949433e+16,0.8334882986788573,0.9321217872968011,1000.0,104.03558080261821,0.008959644191973818,0.9321217872968011,100000.0,11611.575032836106,8.612096095250843e-05,1.0,0.45,26008.89520065455,4.040112269809236,0.004,5.0265482457e-05,1.0,9.50552471949433e+16,0.8334882986788573,0.9321217872968011,300.0,26664.473226322538,6.437666446799666e+24,0.0,inf,2.2013083140477898e-05,4.040112269809236,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
3.0150753768844224e-05,dc_series_circuit,0.0,5.196519067469943,0.9312885718196737,9.516263532846768e+16,0.8329623678228274,0.9312885718196737,1000.0,103.93038134939886,0.008960696186506011,0.9312885718196737,100000.0,11598.471724318531,8.621825562615277e-05,1.0,0.45,25982.595337349714,4.036026961782133,0.004,5.0265482457e-05,1.0,9.516263532846768e+16,0.8329623678228274,0.9312885718196737,300.0,26664.473213090238,6.43766644360496e+24,0.0,inf,2.1993716787926537e-05,4.036026961782133,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
3.517587939698493e-05,dc_series_circuit,0.0,5.194478906121708,0.9309653367997681,9.520434600519414e+16,0.8327583638122111,0.9309653367997681,1000.0,103.88957812243414,0.00896110421877566,0.9309653367997681,100000.0,11593.39023250735,8.625604589726001e-05,1.0,0.45,25972.394530608537,4.034442413374399,0.004,5.0265482457e-05,1.0,9.520434600519416e+16,0.8327583638122111,0.9309653367997681,300.0,26664.473200125285,6.437666440474802e+24,0.0,inf,2.1986205487904818e-05,4.034442413374399,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
4.020100502512563e-05,dc_series_circuit,0.0,5.193687060454167,0.930839870963117,9.522054395364482e+16,0.8326791820416722,0.930839870963117,1000.0,103.87374120908332,0.008961262587909167,0.930839870963117,100000.0,11591.4180831207,8.627072139311319e-05,1.0,0.45,25968.43530227083,4.033827405459816,0.004,5.0265482457e-05,1.0,9.522054395364482e+16,0.8326791820416722,0.930839870963117,300.0,26664.4731872642,6.43766643736972e+24,0.0,inf,2.1983290172634208e-05,4.033827405459816,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
4.522613065326633e-05,dc_series_circuit,0.0,5.193379639570316,0.9307911595912491,9.522683386826747e+16,0.8326484408805591,0.9307911595912491,1000.0,103.86759279140631,0.008961324072085938,0.9307911595912491,100000.0,11590.65244777259,8.627642011577812e-05,1.0,0.45,25966.898197851577,4.033588640070392,0.004,5.0265482457e-05,1.0,9.522683386826746e+16,0.8326484408805591,0.9307911595912491,300.0,26664.473174443443,6.437666434274374e+24,0.0,inf,2.1982158357448405e-05,4.033588640070392,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
