time_s,step_id,self_bias_V,plasma_potential_V,total_absorbed_power_W,electron_density_m3,mean_electron_energy_eV,port_source_rf_absorbed_power_W,port_source_rf_frequency_Hz,port_source_rf_delivered_power_W,port_source_rf_coupling_efficiency,port_source_rf_plasma_resistance_Ohm,port_source_rf_coil_voltage_rms_V,port_source_rf_coil_current_rms_A,port_source_rf_E_over_H_mode_index,port_source_rf_downstream_fraction,port_source_rf_effective_field_Td,port_wafer_bias_absorbed_power_W,port_wafer_bias_frequency_Hz,port_wafer_bias_delivered_power_W,port_wafer_bias_rf_voltage_rms_V,port_wafer_bias_rf_current_rms_A,port_wafer_bias_bulk_resistance_Ohm,port_wafer_bias_sheath_reactance_Ohm,port_wafer_bias_self_bias_V,port_wafer_bias_plasma_potential_V,port_wafer_bias_sheath_voltage_powered_V,port_wafer_bias_sheath_voltage_ground_V,port_wafer_bias_pressure_Pa,port_wafer_bias_gas_temperature_K,ne_source_m3,mean_energy_source_eV,pabs_source_W,Tg_source_K,pressure_source_Pa,total_density_source_m3,electronegativity_source,residence_time_source_s,debye_length_source_m,EoverN_source_Td,ion_loss_family_source,ion_loss_area_source_m2,ion_loss_h_factor_source,ion_loss_characteristic_length_source_m,ambipolar_loss_rate_source_s,warning_high_electronegativity_source,warning_ion_ion_afterglow_source,warning_pressure_deviation_source,warning_debye_ratio_source,ne_process_m3,mean_energy_process_eV,pabs_process_W,Tg_process_K,pressure_process_Pa,total_density_process_m3,electronegativity_process,residence_time_process_s,debye_length_process_m,EoverN_process_Td,ion_loss_family_process,ion_loss_area_process_m2,ion_loss_h_factor_process,ion_loss_characteristic_length_process_m,ambipolar_loss_rate_process_s,warning_high_electronegativity_process,warning_ion_ion_afterglow_process,warning_pressure_deviation_process,warning_debye_ratio_process,ion_flux_wafer_m2_s,mean_ion_energy_wafer_eV,ied_width_wafer_eV,ied_collisionality_wafer,angle_spread_wafer_deg,sheath_voltage_wafer_V,sheath_thickness_wafer_m,ion_flux_wafer_Ar_plus_m2_s,mean_ion_energy_wafer_Ar_plus_eV,ied_width_wafer_Ar_plus_eV,charge_fraction_wafer_Ar_plus,site_fill_wafer,occupied_site_fraction_wafer,free_site_fraction_wafer,warning_site_overfill_wafer,warning_site_depletion_wafer,radical_incident_flux_wafer_m2_s,halogen_atom_flux_wafer_m2_s,carbon_atom_flux_wafer_m2_s,oxygen_atom_flux_wafer_m2_s,radical_to_ion_flux_ratio_wafer,halogen_to_C_radical_flux_ratio_wafer,F_to_C_radical_flux_ratio_wafer,etch_deposition_balance_wafer,net_total_flux_wafer_m2_s,site_fill_grounded_wall,occupied_site_fraction_grounded_wall,free_site_fraction_grounded_wall,warning_site_overfill_grounded_wall,warning_site_depletion_grounded_wall,radical_incident_flux_grounded_wall_m2_s,halogen_atom_flux_grounded_wall_m2_s,carbon_atom_flux_grounded_wall_m2_s,oxygen_atom_flux_grounded_wall_m2_s,radical_to_ion_flux_ratio_grounded_wall,halogen_to_C_radical_flux_ratio_grounded_wall,F_to_C_radical_flux_ratio_grounded_wall,etch_deposition_balance_grounded_wall,net_total_flux_grounded_wall_m2_s,site_fill_source_wall,occupied_site_fraction_source_wall,free_site_fraction_source_wall,warning_site_overfill_source_wall,warning_site_depletion_source_wall,radical_incident_flux_source_wall_m2_s,halogen_atom_flux_source_wall_m2_s,carbon_atom_flux_source_wall_m2_s,oxygen_atom_flux_source_wall_m2_s,radical_to_ion_flux_ratio_source_wall,halogen_to_C_radical_flux_ratio_source_wall,F_to_C_radical_flux_ratio_source_wall,etch_deposition_balance_source_wall,net_total_flux_source_wall_m2_s,film_wafer_m,film_grounded_wall_m,film_source_wall_m
0.0,ignition,0.0,6.710053157925894,90.00279778557339,1000000000000.0,3.0,90.00279778557339,13560000.0,500.0,0.1800055955711468,62.5,75.00116573492933,1.2000186517588693,4.0165879057408976e-05,0.3,77.86155220492205,0.0,2000000.0,0.0,0.0,0.0,1243.8741942316758,18210.190340684727,-0.0,9.0,0.0,0.0,8.000000004694206,340.0,1000000000000.0,3.0,63.00195844990137,350.0,8.000000004832271,1.6555361189519816e+21,0.0,0.33333333333333337,0.012875965235341126,77.86155220492205,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,1,1000000000000.0,3.0,27.000839335672016,340.0,8.000000004694206,1.704228357715275e+21,0.0,1.0,0.012875965235341126,50.61000893319933,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,1,1642001652684139.0,0.0,0.0,20.53877364509877,32.9999997374152,0.0,0.040172186143398236,1642001652684139.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4285714285714287e-05,ignition,0.0,10.23810267712706,275.6896145856347,1.0003688966725738e+16,1.9954308260028402,275.6896145856347,13560000.0,500.0,0.5513792291712694,9.683496979939822,51.6685547527775,5.335733037332821,0.837606717910903,0.3,70.16258055407741,0.0,2000000.0,0.0,0.0,0.0,19.578496797293557,247.7876004520853,-0.0,8.0,0.0,0.0,7.999994335411681,340.0,2.79055550422504e+16,1.9980467445884924,192.98273020994426,350.0,7.999946992570696,1.6555251484877652e+21,0.0,0.33333333333333337,6.290376754066779e-05,70.16258055407741,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,4036400274884185.5,1.989402462848655,82.7068843756904,340.0,7.999994335411681,1.7042271499962698e+21,0.0,1.0,0.00016503778268181743,45.60567736015032,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,5.397200044246533e+18,0.0,0.0,0.2654038946239843,10.94937370229281,0.0,0.0005191089983213509,5.397200044246533e+18,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8571428571428574e-05,ignition,0.0,11.330687167293355,333.19406143649235,2.6926804310360024e+16,1.8254994284174066,333.19406143649235,13560000.0,500.0,0.6663881228729847,6.886074607730445,47.89988690909831,6.956051108613453,1.4739741861603453,0.3,68.89690063556739,0.0,2000000.0,0.0,0.0,0.0,11.88619768003312,146.08266962981978,-0.0,8.0,0.0,0.0,7.999980515421254,340.0,7.485321571111126e+16,1.8283510905797267,233.23584300554464,350.0,7.999829325428887,1.65550079821237e+21,0.0,0.33333333333333337,3.674038766315448e-05,68.89690063556739,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,1.0951333843442946e+16,1.8190023177755164,99.9582184309477,340.0,7.999980515421254,1.7042242059438231e+21,0.0,1.0,9.580811268834963e-05,44.78298541311881,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.4002210655334349e+19,0.0,0.0,0.154417616333889,8.633026862407505,0.0,0.0003020291496766812,1.4002210655334349e+19,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.285714285714286e-05,ignition,0.0,11.672082582040344,351.1622411600181,4.070019200834574e+16,1.7627817517330588,351.1622411600181,13560000.0,500.0,0.7023244823200362,6.074217151120141,46.18479953491158,7.60341594412618,1.6728235694253095,0.3,68.38537281678911,0.0,2000000.0,0.0,0.0,0.0,9.627226581793145,116.95283064892068,-0.0,8.0,0.0,0.0,7.999958266350915,340.0,1.127199073511485e+17,1.766573301528116,245.81356881201265,350.0,7.999646310437904,1.6554629247214077e+21,0.0,0.33333333333333337,2.942962225988194e-05,68.38537281678911,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,1.6693620227411494e+16,1.7542478899784084,105.34867234800542,340.0,7.999958266350915,1.7042194662567502e+21,0.0,1.0,7.62060383310387e-05,44.45049233091293,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,2.096085401257124e+19,0.0,0.0,0.12294193039114895,7.932886377259111,0.0,0.00024046576321375243,2.096085401257124e+19,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.714285714285715e-05,ignition,0.0,11.794358062516471,357.5977927640248,5.1166035131354264e+16,1.7261429829606878,357.5977927640248,13560000.0,500.0,0.7151955855280496,5.693271041640546,45.1209614048504,7.925314125190245,1.7440512163394843,0.3,68.03216408260639,0.0,2000000.0,0.0,0.0,0.0,8.553334362492459,103.22247405946703,-0.0,8.0,0.0,0.0,7.999929446617602,340.0,1.4121828303216528e+17,1.729767362105934,250.31845493481734,350.0,7.99941389104078,1.6554148273831013e+21,0.0,0.33333333333333337,2.6017619251392076e-05,68.03216408260639,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,2.114861916441726e+16,1.7180758116721015,107.27933782920744,340.0,7.999929446617602,1.7042133268309072e+21,0.0,1.0,6.700378270262704e-05,44.22090665369415,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,2.6279442093067645e+19,0.0,0.0,0.10815704603968987,7.597104369199032,0.0,0.00021154833207963616,2.6279442093067645e+19,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.142857142857143e-05,ignition,0.0,11.845983250025816,360.3149078960955,5.890291937588695e+16,1.7066439065674475,360.3149078960955,13560000.0,500.0,0.720629815792191,5.480584631889684,44.43800565795104,8.10826009316254,1.7741308938300726,0.3,67.83592298241518,0.0,2000000.0,0.0,0.0,0.0,7.945716743754969,95.54781099902118,-0.0,8.0,0.0,0.0,7.999895636101199,340.0,1.6209125184197917e+17,1.7102339423995105,252.22043552726686,350.0,7.999145116049491,1.6553592065448912e+21,0.0,0.33333333333333337,2.4147220096792918e-05,67.83592298241518,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,2.45068085538562e+16,1.6987289169990347,108.09447236882865,340.0,7.999895636101199,1.704206124225806e+21,0.0,1.0,6.189247200329284e-05,44.09334993856987,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,3.0280410644757012e+19,0.0,0.0,0.09993726850350941,7.408481998392363,0.0,0.00019547179393945933,3.0280410644757012e+19,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.571428571428573e-05,ignition,0.0,11.870986741636427,361.6308811387594,6.45484735358812e+16,1.6951326975791468,361.6308811387594,13560000.0,500.0,0.7232617622775187,5.350884047431997,43.98914539911141,8.220911723965077,1.7887061248251979,0.3,67.71714600534969,0.0,2000000.0,0.0,0.0,0.0,7.569112511075972,90.82485004661845,-0.0,8.0,0.0,0.0,7.999858093652613,340.0,1.7717538470918346e+17,1.6987505214097,253.14161679713155,350.0,7.998849950571771,1.655298124406249e+21,0.0,0.33333333333333337,2.3018778683872447e-05,67.71714600534969,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,2.7006169811447124e+16,1.6872210569742563,108.48926434162782,340.0,7.999858093652613,1.7041981266126234e+21,0.0,1.0,5.875890101459919e-05,44.0161449034773,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,3.3255382706256683e+19,0.0,0.0,0.09489505831408615,7.292084060305495,0.0,0.00018561037951361095,3.3255382706256683e+19,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0001,ignition,0.0,11.884446811768925,362.339305882575,6.866008677842846e+16,1.6863886260033096,362.339305882575,13560000.0,500.0,0.72467861176515,5.267542590579031,43.687958592469236,8.293802630206521,1.796558776753656,0.3,67.64141621348408,0.0,2000000.0,0.0,0.0,0.0,7.31971837011953,87.63495228996882,-0.0,8.0,0.0,0.0,7.9998177976214375,340.0,1.880069335069499e+17,1.6915623676638365,253.63751411780248,350.0,7.998535796170263,1.65523311266146e+21,0.0,0.33333333333333337,2.2298530451683442e-05,67.64141621348408,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,2.8877804535587984e+16,1.6751608645212566,108.7017917647725,340.0,7.9998177976214375,1.7041895424077495e+21,0.0,1.0,5.6619410197716026e-05,43.966920538764654,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,3.543279358199586e+19,0.0,0.0,0.09145775599325691,7.212431627346972,0.0,0.0001788880749810682,3.543279358199586e+19,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0001142857142857143,ignition,0.0,11.892279463912438,362.7515507322336,7.166128013531618e+16,1.6803848062798166,362.7515507322336,13560000.0,500.0,0.7255031014644673,5.212194262884778,43.482543067064334,8.342464013035112,1.8011343422591368,0.3,67.59146471331263,0.0,2000000.0,0.0,0.0,0.0,7.146401408820246,85.41973015587853,-0.0,8.0,0.0,0.0,7.999775459029967,340.0,1.9575862512276432e+17,1.686877041918879,253.92608551256353,350.0,7.998208040243394,1.6551652861896095e+21,0.0,0.33333333333333337,2.182229532165326e-05,67.59146471331263,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,3.0295498472833456e+16,1.6664013083264213,108.82546521967008,340.0,7.999775459029967,1.7041805230792282e+21,0.0,1.0,5.513405253254667e-05,43.93445206365321,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,3.707497476849683e+19,0.0,0.0,0.08907116018891394,7.156982045348596,0.0,0.00017422090164480572,3.707497476849683e+19,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00012857142857142858,ignition,0.0,11.89715047337823,363.0079196514858,7.38643771244898e+16,1.6749863629914048,363.0079196514858,13560000.0,500.0,0.7260158393029715,5.174232701351061,43.339213752791316,8.375969202443267,1.8039853159781103,0.3,67.5360467310044,0.0,2000000.0,0.0,0.0,0.0,7.023252556361031,83.85129997976767,-0.0,8.0,0.0,0.0,7.999731575557077,340.0,2.013557804594657e+17,1.6818603442163935,254.10554375604005,350.0,7.9978706131563415,1.6550954583483854e+21,0.0,0.33333333333333337,2.1484837959833385e-05,67.5360467310044,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,3.1367242679497824e+16,1.6602776442114995,108.90237589544573,340.0,7.999731575557077,1.7041711746468673e+21,0.0,1.0,5.408431781463378e-05,43.89843037515286,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,3.8315956061328015e+19,0.0,0.0,0.08738391617458294,7.117709104909457,0.0,0.00017092163329326422,3.8315956061328015e+19,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
